"Species"	"GeneID"	"PrimaryTissue"	"tau"
"Lepisosteus_oculatus"	"ENSLOCG00000004744"	"muscle"	0.227315140728246
"Lepisosteus_oculatus"	"ENSLOCG00000004746"	"gonads"	0.867797831394211
"Lepisosteus_oculatus"	"ENSLOCG00000004747"	"liver"	0.504527306085898
"Lepisosteus_oculatus"	"ENSLOCG00000004748"	"gonads"	0.54252600238047
"Lepisosteus_oculatus"	"ENSLOCG00000004751"	"brain"	0.71512552036149
"Lepisosteus_oculatus"	"ENSLOCG00000004752"	"brain"	0.534460787903228
"Lepisosteus_oculatus"	"ENSLOCG00000004753"	"muscle"	0.247649149146175
"Lepisosteus_oculatus"	"ENSLOCG00000004756"	"brain"	0.32154963162106
"Lepisosteus_oculatus"	"ENSLOCG00000004758"	"gonads"	0.896119745844269
"Lepisosteus_oculatus"	"ENSLOCG00000004759"	"eye"	0.860746214946669
"Lepisosteus_oculatus"	"ENSLOCG00000004760"	"gonads"	0.87895185813683
"Lepisosteus_oculatus"	"ENSLOCG00000004762"	"gonads"	0.454743768746481
"Lepisosteus_oculatus"	"ENSLOCG00000004763"	"brain"	0.173786286043357
"Lepisosteus_oculatus"	"ENSLOCG00000004765"	"heart"	0.558881527366935
"Lepisosteus_oculatus"	"ENSLOCG00000004766"	"liver"	0.498507121251022
"Lepisosteus_oculatus"	"ENSLOCG00000004769"	"intestine"	0.921735962237199
"Lepisosteus_oculatus"	"ENSLOCG00000004770"	"pectoral_fin"	0.81465259506234
"Lepisosteus_oculatus"	"ENSLOCG00000004773"	"gonads"	0.526051007830424
"Lepisosteus_oculatus"	"ENSLOCG00000004774"	"pectoral_fin"	0.539898689481348
"Lepisosteus_oculatus"	"ENSLOCG00000004776"	"gills"	0.309884952427503
"Lepisosteus_oculatus"	"ENSLOCG00000004777"	"pectoral_fin"	0.128982666283413
"Lepisosteus_oculatus"	"ENSLOCG00000004778"	"eye"	0.581453583327784
"Lepisosteus_oculatus"	"ENSLOCG00000004780"	"heart"	0.826723777522602
"Lepisosteus_oculatus"	"ENSLOCG00000004781"	"muscle"	0.80489488611884
"Lepisosteus_oculatus"	"ENSLOCG00000004783"	"gills"	0.494699180021221
"Lepisosteus_oculatus"	"ENSLOCG00000004784"	"gonads"	0.336153867738364
"Lepisosteus_oculatus"	"ENSLOCG00000004785"	"gonads"	0.764061713944996
"Lepisosteus_oculatus"	"ENSLOCG00000004786"	"eye"	0.271388626378097
"Lepisosteus_oculatus"	"ENSLOCG00000004787"	"brain"	0.760675455975913
"Lepisosteus_oculatus"	"ENSLOCG00000004788"	"gonads"	0.276046575586598
"Lepisosteus_oculatus"	"ENSLOCG00000004790"	"gonads"	0.145607521376914
"Lepisosteus_oculatus"	"ENSLOCG00000004791"	"intestine"	0.528634468287203
"Lepisosteus_oculatus"	"ENSLOCG00000004792"	"brain"	0.930180093570081
"Lepisosteus_oculatus"	"ENSLOCG00000004794"	"brain"	0.880406012172165
"Lepisosteus_oculatus"	"ENSLOCG00000004795"	"intestine"	0.265172172464643
"Lepisosteus_oculatus"	"ENSLOCG00000004797"	"brain"	0.640137841358182
"Lepisosteus_oculatus"	"ENSLOCG00000004799"	"gills"	0.612834186474508
"Lepisosteus_oculatus"	"ENSLOCG00000004800"	"heart"	0.231292125988159
"Lepisosteus_oculatus"	"ENSLOCG00000004802"	"pectoral_fin"	0.600063903047855
"Lepisosteus_oculatus"	"ENSLOCG00000004803"	"eye"	0.868835810522321
"Lepisosteus_oculatus"	"ENSLOCG00000004804"	"brain"	0.483681462221026
"Lepisosteus_oculatus"	"ENSLOCG00000004805"	"muscle"	0.101441680691956
"Lepisosteus_oculatus"	"ENSLOCG00000004808"	"heart"	0.243916856948814
"Lepisosteus_oculatus"	"ENSLOCG00000004810"	"gonads"	0.487238480925664
"Lepisosteus_oculatus"	"ENSLOCG00000004811"	"heart"	0.389542454955272
"Lepisosteus_oculatus"	"ENSLOCG00000004813"	"heart"	0.854165559489331
"Lepisosteus_oculatus"	"ENSLOCG00000004814"	"gonads"	0.269019911847542
"Lepisosteus_oculatus"	"ENSLOCG00000004815"	"gonads"	0.535207466944656
"Lepisosteus_oculatus"	"ENSLOCG00000004817"	"heart"	0.773490384158196
"Lepisosteus_oculatus"	"ENSLOCG00000004818"	"brain"	0.863566890523087
"Lepisosteus_oculatus"	"ENSLOCG00000004819"	"brain"	0.71639683196742
"Lepisosteus_oculatus"	"ENSLOCG00000004820"	"gonads"	0.652176931479322
"Lepisosteus_oculatus"	"ENSLOCG00000004825"	"gonads"	0.197859734739887
"Lepisosteus_oculatus"	"ENSLOCG00000004827"	"brain"	0.0542937933275371
"Lepisosteus_oculatus"	"ENSLOCG00000004828"	"intestine"	0.103541537652055
"Lepisosteus_oculatus"	"ENSLOCG00000004831"	"gonads"	0.866288530860888
"Lepisosteus_oculatus"	"ENSLOCG00000004832"	"liver"	0.594935038385344
"Lepisosteus_oculatus"	"ENSLOCG00000004833"	"gonads"	0.530499458228518
"Lepisosteus_oculatus"	"ENSLOCG00000004837"	"muscle"	0.739126216527658
"Lepisosteus_oculatus"	"ENSLOCG00000004840"	"gills"	0.482976420826395
"Lepisosteus_oculatus"	"ENSLOCG00000004845"	"brain"	0.812382373189728
"Lepisosteus_oculatus"	"ENSLOCG00000004849"	"eye"	0.302624458533834
"Lepisosteus_oculatus"	"ENSLOCG00000004851"	"brain"	0.469776252058267
"Lepisosteus_oculatus"	"ENSLOCG00000004852"	"gills"	0.29073946100307
"Lepisosteus_oculatus"	"ENSLOCG00000004853"	"gonads"	0.233240291500416
"Lepisosteus_oculatus"	"ENSLOCG00000004855"	"liver"	0.527955590833254
"Lepisosteus_oculatus"	"ENSLOCG00000004856"	"gills"	0.623271277377579
"Lepisosteus_oculatus"	"ENSLOCG00000004858"	"gonads"	0.0898114527334047
"Lepisosteus_oculatus"	"ENSLOCG00000004859"	"liver"	0.167719503172035
"Lepisosteus_oculatus"	"ENSLOCG00000004860"	"gills"	0.204484991298032
"Lepisosteus_oculatus"	"ENSLOCG00000004865"	"heart"	0.505379349383582
"Lepisosteus_oculatus"	"ENSLOCG00000004866"	"brain"	0.414055127595799
"Lepisosteus_oculatus"	"ENSLOCG00000004868"	"brain"	0.384999129710469
"Lepisosteus_oculatus"	"ENSLOCG00000004870"	"liver"	0.773768045880657
"Lepisosteus_oculatus"	"ENSLOCG00000004871"	"liver"	0.805713181744626
"Lepisosteus_oculatus"	"ENSLOCG00000004872"	"heart"	0.663926809990302
"Lepisosteus_oculatus"	"ENSLOCG00000004873"	"gonads"	0.865730522461719
"Lepisosteus_oculatus"	"ENSLOCG00000004875"	"heart"	0.230447624219414
"Lepisosteus_oculatus"	"ENSLOCG00000004876"	"brain"	0.216704583744173
"Lepisosteus_oculatus"	"ENSLOCG00000004880"	"liver"	0.770342507697933
"Lepisosteus_oculatus"	"ENSLOCG00000004881"	"eye"	0.302620034302541
"Lepisosteus_oculatus"	"ENSLOCG00000004883"	"muscle"	0.468059978108899
"Lepisosteus_oculatus"	"ENSLOCG00000004884"	"brain"	0.222561642699465
"Lepisosteus_oculatus"	"ENSLOCG00000004885"	"brain"	0.6264363256144
"Lepisosteus_oculatus"	"ENSLOCG00000004886"	"brain"	1
"Lepisosteus_oculatus"	"ENSLOCG00000004888"	"heart"	0.249068151250678
"Lepisosteus_oculatus"	"ENSLOCG00000004889"	"muscle"	0.113443003138835
"Lepisosteus_oculatus"	"ENSLOCG00000004890"	"intestine"	0.789821285788453
"Lepisosteus_oculatus"	"ENSLOCG00000004891"	"heart"	0.400002683488498
"Lepisosteus_oculatus"	"ENSLOCG00000004892"	"brain"	0.881523950578291
"Lepisosteus_oculatus"	"ENSLOCG00000004893"	"brain"	0.867676180129426
"Lepisosteus_oculatus"	"ENSLOCG00000004894"	"gills"	0.62122865474753
"Lepisosteus_oculatus"	"ENSLOCG00000004895"	"liver"	0.494094667490859
"Lepisosteus_oculatus"	"ENSLOCG00000004896"	"pectoral_fin"	0.403229710284262
"Lepisosteus_oculatus"	"ENSLOCG00000004898"	"intestine"	0.753498681909477
"Lepisosteus_oculatus"	"ENSLOCG00000004899"	"liver"	0.79814820748855
"Lepisosteus_oculatus"	"ENSLOCG00000004900"	"liver"	0.217742654298861
"Lepisosteus_oculatus"	"ENSLOCG00000004901"	"gonads"	0.363351515653891
"Lepisosteus_oculatus"	"ENSLOCG00000004902"	"intestine"	0.640122089403413
"Lepisosteus_oculatus"	"ENSLOCG00000004903"	"intestine"	0.441798872953473
"Lepisosteus_oculatus"	"ENSLOCG00000004906"	"eye"	0.431378301646523
"Lepisosteus_oculatus"	"ENSLOCG00000004907"	"liver"	0.691253536177823
"Lepisosteus_oculatus"	"ENSLOCG00000004908"	"gonads"	0.192657070353146
"Lepisosteus_oculatus"	"ENSLOCG00000004910"	"intestine"	0.42136069139884
"Lepisosteus_oculatus"	"ENSLOCG00000004912"	"gonads"	0.898042513112535
"Lepisosteus_oculatus"	"ENSLOCG00000004913"	"liver"	0.728888617188434
"Lepisosteus_oculatus"	"ENSLOCG00000004914"	"gonads"	0.777890645619408
"Lepisosteus_oculatus"	"ENSLOCG00000004915"	"gonads"	0.279521693334268
"Lepisosteus_oculatus"	"ENSLOCG00000004916"	"liver"	0.0696878565308831
"Lepisosteus_oculatus"	"ENSLOCG00000004917"	"gills"	0.141975295004912
"Lepisosteus_oculatus"	"ENSLOCG00000004918"	"gonads"	0.544173014454106
"Lepisosteus_oculatus"	"ENSLOCG00000004919"	"gills"	0.300133645468702
"Lepisosteus_oculatus"	"ENSLOCG00000004920"	"gills"	0.406455300587782
"Lepisosteus_oculatus"	"ENSLOCG00000004921"	"muscle"	0.868354818451352
"Lepisosteus_oculatus"	"ENSLOCG00000004922"	"gonads"	0.295587004846184
"Lepisosteus_oculatus"	"ENSLOCG00000004923"	"gills"	0.216349703583812
"Lepisosteus_oculatus"	"ENSLOCG00000004926"	"liver"	0.0741587396288782
"Lepisosteus_oculatus"	"ENSLOCG00000004929"	"gonads"	0.516687533577731
"Lepisosteus_oculatus"	"ENSLOCG00000004930"	"gonads"	0.187868029554226
"Lepisosteus_oculatus"	"ENSLOCG00000004932"	"eye"	0.0696180377401287
"Lepisosteus_oculatus"	"ENSLOCG00000004933"	"brain"	0.769271426209714
"Lepisosteus_oculatus"	"ENSLOCG00000004934"	"heart"	0.268095405473259
"Lepisosteus_oculatus"	"ENSLOCG00000004936"	"heart"	0.387340281714344
"Lepisosteus_oculatus"	"ENSLOCG00000004937"	"gills"	0.439539868660371
"Lepisosteus_oculatus"	"ENSLOCG00000004939"	"brain"	0.152024139402097
"Lepisosteus_oculatus"	"ENSLOCG00000004944"	"brain"	0.735359359317687
"Lepisosteus_oculatus"	"ENSLOCG00000004945"	"intestine"	0.143283125041012
"Lepisosteus_oculatus"	"ENSLOCG00000004946"	"gills"	0.332117420398622
"Lepisosteus_oculatus"	"ENSLOCG00000004947"	"brain"	0.799546510427591
"Lepisosteus_oculatus"	"ENSLOCG00000004948"	"liver"	0.905098204641278
"Lepisosteus_oculatus"	"ENSLOCG00000004949"	"intestine"	0.385452161138653
"Lepisosteus_oculatus"	"ENSLOCG00000004952"	"brain"	0.296490143580907
"Lepisosteus_oculatus"	"ENSLOCG00000004953"	"gonads"	0.716457894711433
"Lepisosteus_oculatus"	"ENSLOCG00000004954"	"brain"	0.734854926384827
"Lepisosteus_oculatus"	"ENSLOCG00000004955"	"heart"	0.805061701870791
"Lepisosteus_oculatus"	"ENSLOCG00000004957"	"muscle"	0.493097076303287
"Lepisosteus_oculatus"	"ENSLOCG00000004958"	"gonads"	0.636886416927502
"Lepisosteus_oculatus"	"ENSLOCG00000004963"	"gills"	0.492988216636334
"Lepisosteus_oculatus"	"ENSLOCG00000004964"	"gonads"	0.544692753196804
"Lepisosteus_oculatus"	"ENSLOCG00000004966"	"gonads"	0.827047948501194
"Lepisosteus_oculatus"	"ENSLOCG00000004967"	"gills"	0.400493605888956
"Lepisosteus_oculatus"	"ENSLOCG00000004969"	"gonads"	0.938475773842326
"Lepisosteus_oculatus"	"ENSLOCG00000004971"	"brain"	0.663881590215455
"Lepisosteus_oculatus"	"ENSLOCG00000004972"	"gonads"	0.40966749751618
"Lepisosteus_oculatus"	"ENSLOCG00000004973"	"heart"	0.307360773204735
"Lepisosteus_oculatus"	"ENSLOCG00000004974"	"gonads"	0.210440929090499
"Lepisosteus_oculatus"	"ENSLOCG00000004976"	"eye"	0.448270623119771
"Lepisosteus_oculatus"	"ENSLOCG00000004978"	"eye"	0.637712876870794
"Lepisosteus_oculatus"	"ENSLOCG00000004979"	"gills"	0.571865177784948
"Lepisosteus_oculatus"	"ENSLOCG00000004980"	"muscle"	0.240285182141462
"Lepisosteus_oculatus"	"ENSLOCG00000004981"	"brain"	0.881173116201642
"Lepisosteus_oculatus"	"ENSLOCG00000004982"	"brain"	0.812724980429259
"Lepisosteus_oculatus"	"ENSLOCG00000004987"	"gonads"	0.913323584572217
"Lepisosteus_oculatus"	"ENSLOCG00000004988"	"eye"	0.202604375527123
"Lepisosteus_oculatus"	"ENSLOCG00000004989"	"gonads"	0.97383050376469
"Lepisosteus_oculatus"	"ENSLOCG00000004990"	"brain"	0.0549468717001352
"Lepisosteus_oculatus"	"ENSLOCG00000004991"	"pectoral_fin"	0.315297979366252
"Lepisosteus_oculatus"	"ENSLOCG00000004992"	"intestine"	0.141061302304513
"Lepisosteus_oculatus"	"ENSLOCG00000004993"	"liver"	0.97806955922959
"Lepisosteus_oculatus"	"ENSLOCG00000004994"	"gonads"	0.554644569002255
"Lepisosteus_oculatus"	"ENSLOCG00000004997"	"pectoral_fin"	0.585302734197523
"Lepisosteus_oculatus"	"ENSLOCG00000004998"	"brain"	0.249595362620404
"Lepisosteus_oculatus"	"ENSLOCG00000004999"	"intestine"	0.307078677811642
"Lepisosteus_oculatus"	"ENSLOCG00000005000"	"eye"	0.67194732786266
"Lepisosteus_oculatus"	"ENSLOCG00000005001"	"liver"	0.942952240255774
"Lepisosteus_oculatus"	"ENSLOCG00000005002"	"pectoral_fin"	0.491941490283141
"Lepisosteus_oculatus"	"ENSLOCG00000005003"	"eye"	0.337640506127298
"Lepisosteus_oculatus"	"ENSLOCG00000005004"	"pectoral_fin"	0.43236908533521
"Lepisosteus_oculatus"	"ENSLOCG00000005006"	"gonads"	0.31884170251908
"Lepisosteus_oculatus"	"ENSLOCG00000005007"	"brain"	0.806404216229616
"Lepisosteus_oculatus"	"ENSLOCG00000005009"	"gonads"	0.3725304586971
"Lepisosteus_oculatus"	"ENSLOCG00000005010"	"muscle"	0.799902910776425
"Lepisosteus_oculatus"	"ENSLOCG00000005012"	"gonads"	0.0686488371878035
"Lepisosteus_oculatus"	"ENSLOCG00000005013"	"gills"	0.859264210334226
"Lepisosteus_oculatus"	"ENSLOCG00000005014"	"brain"	0.220904773666362
"Lepisosteus_oculatus"	"ENSLOCG00000005015"	"pectoral_fin"	0.396298071259531
"Lepisosteus_oculatus"	"ENSLOCG00000005016"	"pectoral_fin"	0.815058001616615
"Lepisosteus_oculatus"	"ENSLOCG00000005017"	"gonads"	0.141241188106627
"Lepisosteus_oculatus"	"ENSLOCG00000005019"	"gills"	0.740941480034394
"Lepisosteus_oculatus"	"ENSLOCG00000005021"	"heart"	0.779749307616674
"Lepisosteus_oculatus"	"ENSLOCG00000005024"	"gills"	0.949536458772445
"Lepisosteus_oculatus"	"ENSLOCG00000005025"	"intestine"	0.847541303655012
"Lepisosteus_oculatus"	"ENSLOCG00000005027"	"gonads"	0.956347264258227
"Lepisosteus_oculatus"	"ENSLOCG00000005029"	"eye"	0.326559373867105
"Lepisosteus_oculatus"	"ENSLOCG00000005030"	"intestine"	0.57806848211911
"Lepisosteus_oculatus"	"ENSLOCG00000005031"	"pectoral_fin"	0.368963815532862
"Lepisosteus_oculatus"	"ENSLOCG00000005032"	"liver"	0.432035220532087
"Lepisosteus_oculatus"	"ENSLOCG00000005033"	"intestine"	0.93463591234237
"Lepisosteus_oculatus"	"ENSLOCG00000005036"	"eye"	0.960025338816913
"Lepisosteus_oculatus"	"ENSLOCG00000005037"	"gonads"	0.988287384319087
"Lepisosteus_oculatus"	"ENSLOCG00000005038"	"muscle"	0.230614798665503
"Lepisosteus_oculatus"	"ENSLOCG00000005039"	"pectoral_fin"	0.71148439361467
"Lepisosteus_oculatus"	"ENSLOCG00000005040"	"liver"	0.310612177233559
"Lepisosteus_oculatus"	"ENSLOCG00000005041"	"muscle"	0.255324747943043
"Lepisosteus_oculatus"	"ENSLOCG00000005042"	"eye"	0.551991628308738
"Lepisosteus_oculatus"	"ENSLOCG00000005044"	"brain"	0.456572225903758
"Lepisosteus_oculatus"	"ENSLOCG00000005045"	"brain"	1
"Lepisosteus_oculatus"	"ENSLOCG00000005046"	"gonads"	0.696357719785802
"Lepisosteus_oculatus"	"ENSLOCG00000005047"	"gills"	0.431340830427694
"Lepisosteus_oculatus"	"ENSLOCG00000005048"	"gonads"	0.875335298155579
"Lepisosteus_oculatus"	"ENSLOCG00000005050"	"gills"	0.91017159882899
"Lepisosteus_oculatus"	"ENSLOCG00000005053"	"liver"	0.636923477154207
"Lepisosteus_oculatus"	"ENSLOCG00000005054"	"heart"	0.204567748337102
"Lepisosteus_oculatus"	"ENSLOCG00000005055"	"brain"	0.140245156463582
"Lepisosteus_oculatus"	"ENSLOCG00000005056"	"gonads"	0.438763448514206
"Lepisosteus_oculatus"	"ENSLOCG00000005057"	"pectoral_fin"	0.288677872663096
"Lepisosteus_oculatus"	"ENSLOCG00000005058"	"eye"	0.778728725529715
"Lepisosteus_oculatus"	"ENSLOCG00000005060"	"gills"	1
"Lepisosteus_oculatus"	"ENSLOCG00000005062"	"eye"	0.277440514852302
"Lepisosteus_oculatus"	"ENSLOCG00000005064"	"pectoral_fin"	0.811290375432194
"Lepisosteus_oculatus"	"ENSLOCG00000005065"	"gonads"	0.882450021281307
"Lepisosteus_oculatus"	"ENSLOCG00000005067"	"gills"	0.119687587456452
"Lepisosteus_oculatus"	"ENSLOCG00000005068"	"pectoral_fin"	0.563058257665592
"Lepisosteus_oculatus"	"ENSLOCG00000005069"	"muscle"	0.643770110690671
"Lepisosteus_oculatus"	"ENSLOCG00000005070"	"gills"	0.996402647689421
"Lepisosteus_oculatus"	"ENSLOCG00000005071"	"gonads"	0.994704402379942
"Lepisosteus_oculatus"	"ENSLOCG00000005072"	"gonads"	0.868724905366752
"Lepisosteus_oculatus"	"ENSLOCG00000005073"	"brain"	0.545947026530571
"Lepisosteus_oculatus"	"ENSLOCG00000005074"	"liver"	0.337953812166827
"Lepisosteus_oculatus"	"ENSLOCG00000005075"	"gills"	0.672013171254092
"Lepisosteus_oculatus"	"ENSLOCG00000005076"	"liver"	0.0746377218275084
"Lepisosteus_oculatus"	"ENSLOCG00000005079"	"gonads"	0.373730092096632
"Lepisosteus_oculatus"	"ENSLOCG00000005080"	"gills"	0.207645216995551
"Lepisosteus_oculatus"	"ENSLOCG00000005081"	"intestine"	0.70848453978038
"Lepisosteus_oculatus"	"ENSLOCG00000005082"	"gonads"	0.744928603689108
"Lepisosteus_oculatus"	"ENSLOCG00000005083"	"pectoral_fin"	0.609884100242412
"Lepisosteus_oculatus"	"ENSLOCG00000005084"	"gonads"	0.542969364648417
"Lepisosteus_oculatus"	"ENSLOCG00000005085"	"liver"	0.573245089623606
"Lepisosteus_oculatus"	"ENSLOCG00000005091"	"brain"	0.583557287124725
"Lepisosteus_oculatus"	"ENSLOCG00000005094"	"gonads"	0.551658662344525
"Lepisosteus_oculatus"	"ENSLOCG00000005095"	"gonads"	0.727524252010965
"Lepisosteus_oculatus"	"ENSLOCG00000005097"	"brain"	0.691872599925675
"Lepisosteus_oculatus"	"ENSLOCG00000005098"	"gonads"	0.862702965235469
"Lepisosteus_oculatus"	"ENSLOCG00000005099"	"brain"	0.551448772729208
"Lepisosteus_oculatus"	"ENSLOCG00000005101"	"brain"	0.141369679684823
"Lepisosteus_oculatus"	"ENSLOCG00000005104"	"intestine"	0.300747422162588
"Lepisosteus_oculatus"	"ENSLOCG00000005105"	"eye"	0.314372855881794
"Lepisosteus_oculatus"	"ENSLOCG00000005106"	"gonads"	0.924328011509234
"Lepisosteus_oculatus"	"ENSLOCG00000005107"	"gills"	0.620190738558886
"Lepisosteus_oculatus"	"ENSLOCG00000005108"	"brain"	0.118443026171956
"Lepisosteus_oculatus"	"ENSLOCG00000005109"	"eye"	0.27244982041732
"Lepisosteus_oculatus"	"ENSLOCG00000005110"	"liver"	0.681226741619387
"Lepisosteus_oculatus"	"ENSLOCG00000005111"	"pectoral_fin"	0.658343352313566
"Lepisosteus_oculatus"	"ENSLOCG00000005112"	"liver"	0.576341002984678
"Lepisosteus_oculatus"	"ENSLOCG00000005115"	"eye"	0.633018171201571
"Lepisosteus_oculatus"	"ENSLOCG00000005116"	"liver"	0.388556997200603
"Lepisosteus_oculatus"	"ENSLOCG00000005117"	"heart"	0.57382440773819
"Lepisosteus_oculatus"	"ENSLOCG00000005118"	"gonads"	0.687155615979366
"Lepisosteus_oculatus"	"ENSLOCG00000005120"	"pectoral_fin"	0.697413445730482
"Lepisosteus_oculatus"	"ENSLOCG00000005121"	"heart"	0.729415319342632
"Lepisosteus_oculatus"	"ENSLOCG00000005123"	"brain"	0.418622416949544
"Lepisosteus_oculatus"	"ENSLOCG00000005125"	"eye"	0.48008717229643
"Lepisosteus_oculatus"	"ENSLOCG00000005127"	"eye"	0.693187645884594
"Lepisosteus_oculatus"	"ENSLOCG00000005129"	"heart"	0.392965431568989
"Lepisosteus_oculatus"	"ENSLOCG00000005130"	"brain"	0.312555914116488
"Lepisosteus_oculatus"	"ENSLOCG00000005132"	"brain"	0.533099196290214
"Lepisosteus_oculatus"	"ENSLOCG00000005133"	"gonads"	0.605976554631679
"Lepisosteus_oculatus"	"ENSLOCG00000005135"	"brain"	0.281168600316573
"Lepisosteus_oculatus"	"ENSLOCG00000005137"	"gonads"	0.977161863938416
"Lepisosteus_oculatus"	"ENSLOCG00000005139"	"gonads"	0.515659491327007
"Lepisosteus_oculatus"	"ENSLOCG00000005142"	"pectoral_fin"	0.665954263475212
"Lepisosteus_oculatus"	"ENSLOCG00000005144"	"gonads"	0.402439657783891
"Lepisosteus_oculatus"	"ENSLOCG00000005145"	"muscle"	0.638927454439
"Lepisosteus_oculatus"	"ENSLOCG00000005147"	"gonads"	0.565962220045234
"Lepisosteus_oculatus"	"ENSLOCG00000005148"	"pectoral_fin"	0.574593652770756
"Lepisosteus_oculatus"	"ENSLOCG00000005149"	"liver"	0.225092431412894
"Lepisosteus_oculatus"	"ENSLOCG00000005150"	"gonads"	0.629570986542692
"Lepisosteus_oculatus"	"ENSLOCG00000005152"	"gonads"	0.739267541532396
"Lepisosteus_oculatus"	"ENSLOCG00000005154"	"gonads"	0.64104942184975
"Lepisosteus_oculatus"	"ENSLOCG00000005155"	"muscle"	0.749472771926374
"Lepisosteus_oculatus"	"ENSLOCG00000005158"	"gonads"	0.992226612833147
"Lepisosteus_oculatus"	"ENSLOCG00000005160"	"brain"	0.252327747749967
"Lepisosteus_oculatus"	"ENSLOCG00000005162"	"eye"	0.842658241570784
"Lepisosteus_oculatus"	"ENSLOCG00000005164"	"gonads"	0.961611198660514
"Lepisosteus_oculatus"	"ENSLOCG00000005165"	"gills"	0.49601655286952
"Lepisosteus_oculatus"	"ENSLOCG00000005166"	"pectoral_fin"	0.474135712815161
"Lepisosteus_oculatus"	"ENSLOCG00000005168"	"brain"	0.534404365400295
"Lepisosteus_oculatus"	"ENSLOCG00000005170"	"brain"	0.466898366216638
"Lepisosteus_oculatus"	"ENSLOCG00000005171"	"eye"	0.45046135145812
"Lepisosteus_oculatus"	"ENSLOCG00000005172"	"muscle"	0.649857521655791
"Lepisosteus_oculatus"	"ENSLOCG00000005173"	"liver"	0.14775414615421
"Lepisosteus_oculatus"	"ENSLOCG00000005176"	"brain"	0.511051505002223
"Lepisosteus_oculatus"	"ENSLOCG00000005177"	"brain"	0.821799779266833
"Lepisosteus_oculatus"	"ENSLOCG00000005178"	"brain"	0.134893294188951
"Lepisosteus_oculatus"	"ENSLOCG00000005179"	"eye"	0.476838122791871
"Lepisosteus_oculatus"	"ENSLOCG00000005180"	"gills"	0.211216727549228
"Lepisosteus_oculatus"	"ENSLOCG00000005184"	"gonads"	0.455549244430878
"Lepisosteus_oculatus"	"ENSLOCG00000005185"	"gonads"	0.753056580090101
"Lepisosteus_oculatus"	"ENSLOCG00000005186"	"intestine"	0.443605515433412
"Lepisosteus_oculatus"	"ENSLOCG00000005187"	"gills"	0.292015611856295
"Lepisosteus_oculatus"	"ENSLOCG00000005188"	"intestine"	0.185581933786009
"Lepisosteus_oculatus"	"ENSLOCG00000005189"	"gills"	0.115222030677805
"Lepisosteus_oculatus"	"ENSLOCG00000005190"	"gonads"	0.531095430945786
"Lepisosteus_oculatus"	"ENSLOCG00000005191"	"intestine"	0.775627927087652
"Lepisosteus_oculatus"	"ENSLOCG00000005195"	"gills"	0.345718986149175
"Lepisosteus_oculatus"	"ENSLOCG00000005197"	"pectoral_fin"	0.196952239326717
"Lepisosteus_oculatus"	"ENSLOCG00000005198"	"intestine"	0.956654880703241
"Lepisosteus_oculatus"	"ENSLOCG00000005202"	"eye"	0.250118779405848
"Lepisosteus_oculatus"	"ENSLOCG00000005203"	"heart"	0.574731516057335
"Lepisosteus_oculatus"	"ENSLOCG00000005204"	"gonads"	0.547434978018457
"Lepisosteus_oculatus"	"ENSLOCG00000005205"	"gonads"	0.958198947169906
"Lepisosteus_oculatus"	"ENSLOCG00000005207"	"gills"	0.730845605588823
"Lepisosteus_oculatus"	"ENSLOCG00000005208"	"muscle"	0.451286447738398
"Lepisosteus_oculatus"	"ENSLOCG00000005211"	"brain"	0.701310003456574
"Lepisosteus_oculatus"	"ENSLOCG00000005212"	"muscle"	0.248232883853607
"Lepisosteus_oculatus"	"ENSLOCG00000005213"	"gonads"	0.463268287182857
"Lepisosteus_oculatus"	"ENSLOCG00000005214"	"muscle"	0.184567609353058
"Lepisosteus_oculatus"	"ENSLOCG00000005215"	"liver"	0.489577526042667
"Lepisosteus_oculatus"	"ENSLOCG00000005216"	"gonads"	0.68344757359423
"Lepisosteus_oculatus"	"ENSLOCG00000005217"	"gonads"	0.553508410742394
"Lepisosteus_oculatus"	"ENSLOCG00000005221"	"gonads"	0.907534138574823
"Lepisosteus_oculatus"	"ENSLOCG00000005225"	"liver"	0.431880332493317
"Lepisosteus_oculatus"	"ENSLOCG00000005226"	"eye"	0.248186598125134
"Lepisosteus_oculatus"	"ENSLOCG00000005228"	"muscle"	0.237061003594832
"Lepisosteus_oculatus"	"ENSLOCG00000005229"	"eye"	0.471110139266005
"Lepisosteus_oculatus"	"ENSLOCG00000005231"	"intestine"	0.379896088295313
"Lepisosteus_oculatus"	"ENSLOCG00000005232"	"brain"	0.770468538977862
"Lepisosteus_oculatus"	"ENSLOCG00000005233"	"muscle"	0.378274065248976
"Lepisosteus_oculatus"	"ENSLOCG00000005234"	"intestine"	0.735527563286818
"Lepisosteus_oculatus"	"ENSLOCG00000005236"	"brain"	0.889853147741884
"Lepisosteus_oculatus"	"ENSLOCG00000005237"	"brain"	0.694925886450869
"Lepisosteus_oculatus"	"ENSLOCG00000005238"	"gonads"	0.344090882499495
"Lepisosteus_oculatus"	"ENSLOCG00000005239"	"pectoral_fin"	0.166869342289204
"Lepisosteus_oculatus"	"ENSLOCG00000005240"	"intestine"	0.932153355625271
"Lepisosteus_oculatus"	"ENSLOCG00000005244"	"gonads"	0.308307249900877
"Lepisosteus_oculatus"	"ENSLOCG00000005246"	"brain"	0.787311965483417
"Lepisosteus_oculatus"	"ENSLOCG00000005247"	"muscle"	0.261417823710408
