"VarCategory"	"GOBPID"	"Term"	"MeanPvalue"	"NConditions"	"EnrichmentTest"	"TestDirection"
"HV"	"GO:0030433"	"ubiquitin-dependent ERAD pathway"	0.00503388357605148	2	"GOStats"	"depletion"
"HV"	"GO:0030490"	"maturation of SSU-rRNA"	0.00463034091822065	2	"GOStats"	"depletion"
"HV"	"GO:0030705"	"cytoskeleton-dependent intracellular transport"	0.00452103878293667	2	"GOStats"	"depletion"
"HV"	"GO:0030851"	"granulocyte differentiation"	0.00974945269180196	1	"GOStats"	"depletion"
"HV"	"GO:0031123"	"RNA 3'-end processing"	0.0025788895537982	4	"GOStats"	"depletion"
"HV"	"GO:0031124"	"mRNA 3'-end processing"	0.00618744120471838	2	"GOStats"	"depletion"
"HV"	"GO:0031175"	"neuron projection development"	0.0029903642640989	5	"GOStats"	"depletion"
"HV"	"GO:0031323"	"regulation of cellular metabolic process"	0.00415784222331677	4	"GOStats"	"depletion"
"HV"	"GO:0031325"	"positive regulation of cellular metabolic process"	0.00268108725110729	5	"GOStats"	"depletion"
"HV"	"GO:0031326"	"regulation of cellular biosynthetic process"	0.000790626571260093	4	"GOStats"	"depletion"
"HV"	"GO:0031328"	"positive regulation of cellular biosynthetic process"	0.000382556416015976	3	"GOStats"	"depletion"
"HV"	"GO:0031329"	"regulation of cellular catabolic process"	0.00532155557709849	3	"GOStats"	"depletion"
"HV"	"GO:0031331"	"positive regulation of cellular catabolic process"	0.000941830234184301	1	"GOStats"	"depletion"
"HV"	"GO:0031334"	"positive regulation of protein-containing complex assembly"	0.00739686779201281	1	"GOStats"	"depletion"
"HV"	"GO:0031396"	"regulation of protein ubiquitination"	0.00365808973894904	2	"GOStats"	"depletion"
"HV"	"GO:0031497"	"chromatin assembly"	0.000164329927921176	1	"GOStats"	"depletion"
"HV"	"GO:0031503"	"protein-containing complex localization"	0.00437964126538531	1	"GOStats"	"depletion"
"HV"	"GO:0032259"	"methylation"	0.00322310514622521	8	"GOStats"	"depletion"
"HV"	"GO:0032446"	"protein modification by small protein conjugation"	0.00490561845802365	7	"GOStats"	"depletion"
"HV"	"GO:0032501"	"multicellular organismal process"	0.00798945260773895	1	"GOStats"	"depletion"
"HV"	"GO:0032502"	"developmental process"	0.00389565533270425	3	"GOStats"	"depletion"
"HV"	"GO:0032543"	"mitochondrial translation"	0.00244405300436167	1	"GOStats"	"depletion"
"HV"	"GO:0032774"	"RNA biosynthetic process"	0.00276939431557441	5	"GOStats"	"depletion"
"HV"	"GO:0032787"	"monocarboxylic acid metabolic process"	0.00317071634335601	1	"GOStats"	"depletion"
"HV"	"GO:0032879"	"regulation of localization"	0.00340665757135003	1	"GOStats"	"depletion"
"HV"	"GO:0032886"	"regulation of microtubule-based process"	0.00554560138489835	1	"GOStats"	"depletion"
"HV"	"GO:0032940"	"secretion by cell"	0.00425701523567498	4	"GOStats"	"depletion"
"HV"	"GO:0032956"	"regulation of actin cytoskeleton organization"	0.00309470336316429	2	"GOStats"	"depletion"
"HV"	"GO:0032970"	"regulation of actin filament-based process"	0.00277932905385223	2	"GOStats"	"depletion"
"HV"	"GO:0032984"	"protein-containing complex disassembly"	0.00663897539976315	2	"GOStats"	"depletion"
"HV"	"GO:0032989"	"cellular component morphogenesis"	0.00358053770859314	2	"GOStats"	"depletion"
"HV"	"GO:0032990"	"cell part morphogenesis"	0.00101337160801356	3	"GOStats"	"depletion"
"HV"	"GO:0033036"	"macromolecule localization"	0.00100335703991066	13	"GOStats"	"depletion"
"HV"	"GO:0033043"	"regulation of organelle organization"	0.00479145491068574	3	"GOStats"	"depletion"
"HV"	"GO:0033044"	"regulation of chromosome organization"	0.00466417111228422	3	"GOStats"	"depletion"
"HV"	"GO:0033059"	"cellular pigmentation"	0.00157944353348578	1	"GOStats"	"depletion"
"HV"	"GO:0033108"	"mitochondrial respiratory chain complex assembly"	0.00486306379719265	2	"GOStats"	"depletion"
"HV"	"GO:0033333"	"fin development"	0.000984450940335509	2	"GOStats"	"depletion"
"HV"	"GO:0033334"	"fin morphogenesis"	0.0021556779159093	2	"GOStats"	"depletion"
"HV"	"GO:0033339"	"pectoral fin development"	0.00333302330287119	2	"GOStats"	"depletion"
"HV"	"GO:0033365"	"protein localization to organelle"	0.00144883203920742	10	"GOStats"	"depletion"
"HV"	"GO:0033554"	"cellular response to stress"	0.00257204732498807	6	"GOStats"	"depletion"
"HV"	"GO:0033559"	"unsaturated fatty acid metabolic process"	0.00950478240636903	1	"GOStats"	"depletion"
"HV"	"GO:0034330"	"cell junction organization"	0.00379402195037875	1	"GOStats"	"depletion"
"HV"	"GO:0034440"	"lipid oxidation"	0.00883259370073949	1	"GOStats"	"depletion"
"HV"	"GO:0034470"	"ncRNA processing"	0.000960981066700205	12	"GOStats"	"depletion"
"HV"	"GO:0034613"	"cellular protein localization"	0.000546240703805193	14	"GOStats"	"depletion"
"HV"	"GO:0034622"	"cellular protein-containing complex assembly"	0.00141659849309557	6	"GOStats"	"depletion"
"HV"	"GO:0034641"	"cellular nitrogen compound metabolic process"	0.00196837422388421	12	"GOStats"	"depletion"
"HV"	"GO:0034645"	"cellular macromolecule biosynthetic process"	0.00328619581211265	8	"GOStats"	"depletion"
"HV"	"GO:0034654"	"nucleobase-containing compound biosynthetic process"	0.00180724395638323	4	"GOStats"	"depletion"
"HV"	"GO:0034655"	"nucleobase-containing compound catabolic process"	0.0062790984480372	2	"GOStats"	"depletion"
"HV"	"GO:0034660"	"ncRNA metabolic process"	0.00094404579062931	13	"GOStats"	"depletion"
"HV"	"GO:0034728"	"nucleosome organization"	0.00211295266972831	1	"GOStats"	"depletion"
"HV"	"GO:0034976"	"response to endoplasmic reticulum stress"	0.00727661919100364	2	"GOStats"	"depletion"
"HV"	"GO:0035023"	"regulation of Rho protein signal transduction"	0.00165686864096648	1	"GOStats"	"depletion"
"HV"	"GO:0035107"	"appendage morphogenesis"	0.00498242210053823	2	"GOStats"	"depletion"
"HV"	"GO:0035194"	"post-transcriptional gene silencing by RNA"	0.0069499935028813	1	"GOStats"	"depletion"
"HV"	"GO:0035239"	"tube morphogenesis"	0.00547650785015425	1	"GOStats"	"depletion"
"HV"	"GO:0035265"	"organ growth"	0.00876448859600857	1	"GOStats"	"depletion"
"HV"	"GO:0035295"	"tube development"	0.000519973433752136	1	"GOStats"	"depletion"
"HV"	"GO:0035303"	"regulation of dephosphorylation"	0.00838474008602198	1	"GOStats"	"depletion"
"HV"	"GO:0035556"	"intracellular signal transduction"	0.0019217477624169	2	"GOStats"	"depletion"
"HV"	"GO:0035601"	"protein deacylation"	0.00541814771231858	1	"GOStats"	"depletion"
"HV"	"GO:0036211"	"protein modification process"	0.000635963732050299	17	"GOStats"	"depletion"
"HV"	"GO:0036503"	"ERAD pathway"	0.00461966252089676	5	"GOStats"	"depletion"
"HV"	"GO:0040007"	"growth"	0.000382118137944551	1	"GOStats"	"depletion"
"HV"	"GO:0040011"	"locomotion"	0.0011991262302328	1	"GOStats"	"depletion"
"HV"	"GO:0042060"	"wound healing"	0.00232584335187072	1	"GOStats"	"depletion"
"HV"	"GO:0042147"	"retrograde transport, endosome to Golgi"	0.00167187499969961	1	"GOStats"	"depletion"
"HV"	"GO:0042176"	"regulation of protein catabolic process"	0.00637852648735233	1	"GOStats"	"depletion"
"HV"	"GO:0042254"	"ribosome biogenesis"	0.00115304037883054	9	"GOStats"	"depletion"
"HV"	"GO:0042273"	"ribosomal large subunit biogenesis"	0.00163193291819103	4	"GOStats"	"depletion"
"HV"	"GO:0042274"	"ribosomal small subunit biogenesis"	0.0037191054501807	3	"GOStats"	"depletion"
"HV"	"GO:0042692"	"muscle cell differentiation"	0.00814390004478179	1	"GOStats"	"depletion"
"HV"	"GO:0042886"	"amide transport"	0.000396665602803418	12	"GOStats"	"depletion"
"HV"	"GO:0043010"	"camera-type eye development"	0.00888692184113157	1	"GOStats"	"depletion"
"HV"	"GO:0043038"	"amino acid activation"	0.00596161600971028	4	"GOStats"	"depletion"
"HV"	"GO:0043039"	"tRNA aminoacylation"	0.00596161600971028	4	"GOStats"	"depletion"
"HV"	"GO:0043043"	"peptide biosynthetic process"	0.00187065097311792	8	"GOStats"	"depletion"
"HV"	"GO:0043044"	"ATP-dependent chromatin remodeling"	0.00658581049320773	3	"GOStats"	"depletion"
"HV"	"GO:0043065"	"positive regulation of apoptotic process"	0.00878109940884935	1	"GOStats"	"depletion"
"HV"	"GO:0043068"	"positive regulation of programmed cell death"	0.00878109940884935	1	"GOStats"	"depletion"
"HV"	"GO:0043122"	"regulation of I-kappaB kinase/NF-kappaB signaling"	0.00357828749465291	2	"GOStats"	"depletion"
"HV"	"GO:0043161"	"proteasome-mediated ubiquitin-dependent protein catabolic process"	0.00280163361216772	15	"GOStats"	"depletion"
"HV"	"GO:0043170"	"macromolecule metabolic process"	0.000136082400161633	16	"GOStats"	"depletion"
"HV"	"GO:0043412"	"macromolecule modification"	0.000531360286904224	17	"GOStats"	"depletion"
"HV"	"GO:0043414"	"macromolecule methylation"	0.00287940665310024	4	"GOStats"	"depletion"
"HV"	"GO:0043436"	"oxoacid metabolic process"	0.00425441740919172	1	"GOStats"	"depletion"
"HV"	"GO:0043473"	"pigmentation"	0.00619698326828257	1	"GOStats"	"depletion"
"HV"	"GO:0043484"	"regulation of RNA splicing"	0.00322356796805781	5	"GOStats"	"depletion"
"HV"	"GO:0043534"	"blood vessel endothelial cell migration"	0.0064565478337893	1	"GOStats"	"depletion"
"HV"	"GO:0043542"	"endothelial cell migration"	0.00244405300436167	1	"GOStats"	"depletion"
"HV"	"GO:0043543"	"protein acylation"	0.00262232355036136	10	"GOStats"	"depletion"
"HV"	"GO:0043583"	"ear development"	0.00703442096090958	1	"GOStats"	"depletion"
"HV"	"GO:0043603"	"cellular amide metabolic process"	0.00126935930084388	3	"GOStats"	"depletion"
"HV"	"GO:0043604"	"amide biosynthetic process"	0.00112671155227081	5	"GOStats"	"depletion"
"HV"	"GO:0043628"	"ncRNA 3'-end processing"	0.00573924143968294	1	"GOStats"	"depletion"
"HV"	"GO:0043632"	"modification-dependent macromolecule catabolic process"	0.000732319323070639	14	"GOStats"	"depletion"
"HV"	"GO:0043933"	"protein-containing complex subunit organization"	0.000777155621554737	7	"GOStats"	"depletion"
"HV"	"GO:0044085"	"cellular component biogenesis"	0.00176364706931834	8	"GOStats"	"depletion"
"HV"	"GO:0044087"	"regulation of cellular component biogenesis"	0.00361389597715093	1	"GOStats"	"depletion"
"HV"	"GO:0044237"	"cellular metabolic process"	0.00042358807919824	10	"GOStats"	"depletion"
"HV"	"GO:0044238"	"primary metabolic process"	0.00246996499875724	12	"GOStats"	"depletion"
"HV"	"GO:0044248"	"cellular catabolic process"	0.00158976093929435	5	"GOStats"	"depletion"
"HV"	"GO:0044249"	"cellular biosynthetic process"	0.000558959057761389	3	"GOStats"	"depletion"
"HV"	"GO:0044255"	"cellular lipid metabolic process"	0.00514731766737789	1	"GOStats"	"depletion"
"HV"	"GO:0044257"	"cellular protein catabolic process"	0.00166773953370889	14	"GOStats"	"depletion"
"HV"	"GO:0044260"	"cellular macromolecule metabolic process"	0.00068552141112856	16	"GOStats"	"depletion"
"HV"	"GO:0044265"	"cellular macromolecule catabolic process"	0.000536663062498908	15	"GOStats"	"depletion"
"HV"	"GO:0044267"	"cellular protein metabolic process"	0.000404144591805461	17	"GOStats"	"depletion"
"HV"	"GO:0044270"	"cellular nitrogen compound catabolic process"	0.00806771789447177	1	"GOStats"	"depletion"
"HV"	"GO:0044271"	"cellular nitrogen compound biosynthetic process"	0.000188088984747847	4	"GOStats"	"depletion"
"HV"	"GO:0044743"	"protein transmembrane import into intracellular organelle"	0.0084159802095393	1	"GOStats"	"depletion"
"HV"	"GO:0044782"	"cilium organization"	0.00448282177840391	4	"GOStats"	"depletion"
"HV"	"GO:0045010"	"actin nucleation"	0.00923221739344565	1	"GOStats"	"depletion"
"HV"	"GO:0045055"	"regulated exocytosis"	0.000723746863971329	1	"GOStats"	"depletion"
"HV"	"GO:0045184"	"establishment of protein localization"	0.000693279774712977	13	"GOStats"	"depletion"
"HV"	"GO:0045786"	"negative regulation of cell cycle"	0.00432634073619974	1	"GOStats"	"depletion"
"HV"	"GO:0045787"	"positive regulation of cell cycle"	0.00927467578513154	1	"GOStats"	"depletion"
"HV"	"GO:0045862"	"positive regulation of proteolysis"	0.0049050100337963	2	"GOStats"	"depletion"
"HV"	"GO:0045893"	"positive regulation of transcription, DNA-templated"	0.000610566254292467	3	"GOStats"	"depletion"
"HV"	"GO:0045930"	"negative regulation of mitotic cell cycle"	0.00929722814460779	1	"GOStats"	"depletion"
"HV"	"GO:0045935"	"positive regulation of nucleobase-containing compound metabolic process"	0.00347561429033754	6	"GOStats"	"depletion"
"HV"	"GO:0045944"	"positive regulation of transcription by RNA polymerase II"	0.000221296070515251	2	"GOStats"	"depletion"
"HV"	"GO:0046467"	"membrane lipid biosynthetic process"	0.00212253804569155	1	"GOStats"	"depletion"
"HV"	"GO:0046474"	"glycerophospholipid biosynthetic process"	0.00447783920899336	3	"GOStats"	"depletion"
"HV"	"GO:0046483"	"heterocycle metabolic process"	0.0014357896193623	12	"GOStats"	"depletion"
"HV"	"GO:0046488"	"phosphatidylinositol metabolic process"	0.00476803449208143	1	"GOStats"	"depletion"
"HV"	"GO:0046578"	"regulation of Ras protein signal transduction"	0.000828321193391	1	"GOStats"	"depletion"
"HV"	"GO:0046700"	"heterocycle catabolic process"	0.00569230543686462	1	"GOStats"	"depletion"
"HV"	"GO:0046839"	"phospholipid dephosphorylation"	0.0023365870925596	1	"GOStats"	"depletion"
"HV"	"GO:0046856"	"phosphatidylinositol dephosphorylation"	0.00919515539688447	1	"GOStats"	"depletion"
"HV"	"GO:0046903"	"secretion"	0.00051313079169482	2	"GOStats"	"depletion"
"HV"	"GO:0046907"	"intracellular transport"	0.000216577991347098	15	"GOStats"	"depletion"
"HV"	"GO:0048024"	"regulation of mRNA splicing, via spliceosome"	0.00482140252008704	5	"GOStats"	"depletion"
"HV"	"GO:0048066"	"developmental pigmentation"	0.00288427692567165	1	"GOStats"	"depletion"
"HV"	"GO:0048193"	"Golgi vesicle transport"	0.00162133843701485	11	"GOStats"	"depletion"
"HV"	"GO:0048278"	"vesicle docking"	0.00558196369835839	4	"GOStats"	"depletion"
"HV"	"GO:0048284"	"organelle fusion"	0.00364532854898993	4	"GOStats"	"depletion"
"HV"	"GO:0048468"	"cell development"	0.00666418431209432	1	"GOStats"	"depletion"
"HV"	"GO:0048513"	"animal organ development"	0.00262374953913455	2	"GOStats"	"depletion"
"HV"	"GO:0048514"	"blood vessel morphogenesis"	0.00174030717584305	1	"GOStats"	"depletion"
"HV"	"GO:0048518"	"positive regulation of biological process"	0.00676247880656243	1	"GOStats"	"depletion"
"HV"	"GO:0048522"	"positive regulation of cellular process"	0.00207227290198713	4	"GOStats"	"depletion"
"HV"	"GO:0048534"	"hematopoietic or lymphoid organ development"	0.00961136852303914	1	"GOStats"	"depletion"
"HV"	"GO:0048546"	"digestive tract morphogenesis"	0.00932168321924698	1	"GOStats"	"depletion"
"HV"	"GO:0048565"	"digestive tract development"	0.002122565905203	1	"GOStats"	"depletion"
"HV"	"GO:0048588"	"developmental cell growth"	0.00468115122441869	2	"GOStats"	"depletion"
"HV"	"GO:0048589"	"developmental growth"	0.000643919542909042	1	"GOStats"	"depletion"
"HV"	"GO:0048598"	"embryonic morphogenesis"	0.00497049715216242	1	"GOStats"	"depletion"
"HV"	"GO:0048646"	"anatomical structure formation involved in morphogenesis"	0.00344680290634558	2	"GOStats"	"depletion"
"HV"	"GO:0048666"	"neuron development"	0.0021129968623681	6	"GOStats"	"depletion"
"HV"	"GO:0048667"	"cell morphogenesis involved in neuron differentiation"	0.00058273814294185	3	"GOStats"	"depletion"
"HV"	"GO:0048675"	"axon extension"	0.00504644602966338	2	"GOStats"	"depletion"
"HV"	"GO:0048699"	"generation of neurons"	0.000608210274002268	3	"GOStats"	"depletion"
"HV"	"GO:0048729"	"tissue morphogenesis"	0.00347177395640897	1	"GOStats"	"depletion"
"HV"	"GO:0048731"	"system development"	0.00286696034563663	4	"GOStats"	"depletion"
"HV"	"GO:0048736"	"appendage development"	0.00142965393346802	2	"GOStats"	"depletion"
"HV"	"GO:0048812"	"neuron projection morphogenesis"	0.000651147865987174	3	"GOStats"	"depletion"
"HV"	"GO:0048839"	"inner ear development"	0.0080696954025356	1	"GOStats"	"depletion"
"HV"	"GO:0048856"	"anatomical structure development"	0.00144216713338752	2	"GOStats"	"depletion"
"HV"	"GO:0048858"	"cell projection morphogenesis"	0.000521379846403299	3	"GOStats"	"depletion"
"HV"	"GO:0048869"	"cellular developmental process"	0.000430544775937257	1	"GOStats"	"depletion"
"HV"	"GO:0048870"	"cell motility"	0.00182082957253148	1	"GOStats"	"depletion"
"HV"	"GO:0048871"	"multicellular organismal homeostasis"	0.00340281521455965	3	"GOStats"	"depletion"
"HV"	"GO:0048880"	"sensory system development"	0.00463196829211707	2	"GOStats"	"depletion"
"HV"	"GO:0048882"	"lateral line development"	0.00190556928989805	1	"GOStats"	"depletion"
"HV"	"GO:0048915"	"posterior lateral line system development"	0.00948686635975722	1	"GOStats"	"depletion"
"HV"	"GO:0048916"	"posterior lateral line development"	0.00506627710435406	1	"GOStats"	"depletion"
"HV"	"GO:0048925"	"lateral line system development"	0.00262240458651477	1	"GOStats"	"depletion"
"HV"	"GO:0050657"	"nucleic acid transport"	0.00221149240413666	2	"GOStats"	"depletion"
"HV"	"GO:0050658"	"RNA transport"	0.00221149240413666	2	"GOStats"	"depletion"
"HV"	"GO:0050673"	"epithelial cell proliferation"	0.00955910143044705	1	"GOStats"	"depletion"
"HV"	"GO:0050684"	"regulation of mRNA processing"	0.00470150643086575	6	"GOStats"	"depletion"
"HV"	"GO:0050789"	"regulation of biological process"	0.00327134569471914	2	"GOStats"	"depletion"
"HV"	"GO:0050793"	"regulation of developmental process"	0.000849394105772497	1	"GOStats"	"depletion"
"HV"	"GO:0050794"	"regulation of cellular process"	0.00208065625033029	3	"GOStats"	"depletion"
"HV"	"GO:0050808"	"synapse organization"	0.00803128691930064	1	"GOStats"	"depletion"
"HV"	"GO:0050877"	"nervous system process"	0.003780461983667	3	"GOStats"	"depletion"
"HV"	"GO:0050896"	"response to stimulus"	0.00194147876066952	1	"GOStats"	"depletion"
"HV"	"GO:0050953"	"sensory perception of light stimulus"	0.00286344153631744	7	"GOStats"	"depletion"
"HV"	"GO:0051028"	"mRNA transport"	0.00360099966464051	2	"GOStats"	"depletion"
"HV"	"GO:0051046"	"regulation of secretion"	0.000176913416874598	1	"GOStats"	"depletion"
"HV"	"GO:0051052"	"regulation of DNA metabolic process"	0.00412574596766477	1	"GOStats"	"depletion"
"HV"	"GO:0051056"	"regulation of small GTPase mediated signal transduction"	0.000967389171554749	1	"GOStats"	"depletion"
"HV"	"GO:0051128"	"regulation of cellular component organization"	0.000965314012775977	2	"GOStats"	"depletion"
"HV"	"GO:0051130"	"positive regulation of cellular component organization"	0.00554192911490301	2	"GOStats"	"depletion"
"HV"	"GO:0051146"	"striated muscle cell differentiation"	0.00411651257937286	1	"GOStats"	"depletion"
"HV"	"GO:0051168"	"nuclear export"	0.00480051652698227	4	"GOStats"	"depletion"
"HV"	"GO:0051169"	"nuclear transport"	0.00322932314045757	4	"GOStats"	"depletion"
"HV"	"GO:0051171"	"regulation of nitrogen compound metabolic process"	0.00162475835636807	4	"GOStats"	"depletion"
"HV"	"GO:0051173"	"positive regulation of nitrogen compound metabolic process"	0.00228275048012661	6	"GOStats"	"depletion"
"HV"	"GO:0051179"	"localization"	0.00224371123525679	3	"GOStats"	"depletion"
"HV"	"GO:0051205"	"protein insertion into membrane"	0.00815537093587731	4	"GOStats"	"depletion"
"HV"	"GO:0051225"	"spindle assembly"	0.000740339635496875	2	"GOStats"	"depletion"
"HV"	"GO:0051234"	"establishment of localization"	0.000946901886785681	3	"GOStats"	"depletion"
"HV"	"GO:0051236"	"establishment of RNA localization"	0.00221149240413666	2	"GOStats"	"depletion"
"HV"	"GO:0051252"	"regulation of RNA metabolic process"	0.0019088884344612	5	"GOStats"	"depletion"
