Gene name	Gene stable ID	Gene type
EFNA5	ENSELUG00000002457	protein_coding
arhgef6	ENSELUG00000003658	protein_coding
pargl	ENSELUG00000023630	protein_coding
HTR1E	ENSELUG00000013534	protein_coding
cga	ENSELUG00000013829	protein_coding
	ENSELUG00000017864	protein_coding
stard15	ENSELUG00000021726	protein_coding
fbxl17	ENSELUG00000002467	protein_coding
depdc5	ENSELUG00000018800	protein_coding
wdr54	ENSELUG00000017900	protein_coding
ca15b	ENSELUG00000006547	protein_coding
slc39a5	ENSELUG00000003346	protein_coding
tgfbi	ENSELUG00000021716	protein_coding
	ENSELUG00000032042	protein_coding
rnf41	ENSELUG00000031256	protein_coding
dagla	ENSELUG00000009546	protein_coding
	ENSELUG00000028155	protein_coding
	ENSELUG00000029469	protein_coding
	ENSELUG00000009571	protein_coding
prxl2c	ENSELUG00000002485	protein_coding
OGDH	ENSELUG00000023799	protein_coding
	ENSELUG00000033681	miRNA
SLC9A3R2	ENSELUG00000016566	protein_coding
dgkaa	ENSELUG00000003323	protein_coding
rhobtb4	ENSELUG00000017928	protein_coding
STAC2	ENSELUG00000006477	protein_coding
ccdc24	ENSELUG00000011999	protein_coding
	ENSELUG00000006448	protein_coding
zgc:113531	ENSELUG00000011983	protein_coding
cdc14b	ENSELUG00000002536	protein_coding
MYO9B	ENSELUG00000023777	protein_coding
b4galt2	ENSELUG00000011960	protein_coding
	ENSELUG00000006422	protein_coding
flna	ENSELUG00000020588	protein_coding
adsl	ENSELUG00000010674	protein_coding
	ENSELUG00000009626	protein_coding
atp6v0b	ENSELUG00000011928	protein_coding
atrnl1b	ENSELUG00000012555	protein_coding
cluap1	ENSELUG00000001265	protein_coding
znf292a	ENSELUG00000013900	protein_coding
polr2l	ENSELUG00000009612	protein_coding
	ENSELUG00000033614	protein_coding
	ENSELUG00000026235	protein_coding
	ENSELUG00000033354	pseudogene
	ENSELUG00000031147	protein_coding
sdhaf2	ENSELUG00000009646	protein_coding
	ENSELUG00000014545	protein_coding
prrx1a	ENSELUG00000012056	protein_coding
tyr	ENSELUG00000011493	protein_coding
SGIP1	ENSELUG00000004852	protein_coding
	ENSELUG00000016582	protein_coding
orc3	ENSELUG00000013930	protein_coding
	ENSELUG00000026008	protein_coding
	ENSELUG00000014563	protein_coding
lin7c	ENSELUG00000009664	protein_coding
hdac11	ENSELUG00000026940	protein_coding
kcnk13a	ENSELUG00000017986	protein_coding
	ENSELUG00000006378	protein_coding
	ENSELUG00000016626	protein_coding
mettl17	ENSELUG00000003981	protein_coding
kiss1ra	ENSELUG00000011907	protein_coding
znf706	ENSELUG00000015011	protein_coding
	ENSELUG00000001561	snoRNA
DIO3	ENSELUG00000011418	protein_coding
	ENSELUG00000011667	snoRNA
myt1b	ENSELUG00000013803	protein_coding
nlrc3	ENSELUG00000009506	protein_coding
mfsd12a	ENSELUG00000001637	protein_coding
	ENSELUG00000027272	protein_coding
rassf1	ENSELUG00000006516	protein_coding
trnt1	ENSELUG00000003802	protein_coding
s1pr4	ENSELUG00000023671	protein_coding
	ENSELUG00000012614	protein_coding
nots	ENSELUG00000011721	protein_coding
si:dkeyp-114g9.1	ENSELUG00000021117	protein_coding
pnrc1	ENSELUG00000025397	protein_coding
	ENSELUG00000011453	protein_coding
lratd1	ENSELUG00000025774	protein_coding
	ENSELUG00000015034	protein_coding
smad5	ENSELUG00000021640	protein_coding
PM20D2	ENSELUG00000017210	protein_coding
mir24-4	ENSELUG00000024996	miRNA
slc35f1	ENSELUG00000021140	protein_coding
praf3	ENSELUG00000003790	protein_coding
etnk2	ENSELUG00000012594	protein_coding
zmynd10	ENSELUG00000006302	protein_coding
	ENSELUG00000014580	protein_coding
	ENSELUG00000030211	protein_coding
	ENSELUG00000026862	miRNA
nus1	ENSELUG00000021162	protein_coding
vwde	ENSELUG00000014738	protein_coding
ttyh1	ENSELUG00000015335	protein_coding
MIR23A	ENSELUG00000027564	miRNA
sox13	ENSELUG00000012545	protein_coding
setd6	ENSELUG00000014179	protein_coding
znf574	ENSELUG00000018826	protein_coding
	ENSELUG00000024672	miRNA
herpud1	ENSELUG00000015860	protein_coding
	ENSELUG00000028049	protein_coding
ppp1r42	ENSELUG00000015257	protein_coding
BTBD6	ENSELUG00000012265	protein_coding
hps5	ENSELUG00000022628	protein_coding
gabrr2b	ENSELUG00000017245	protein_coding
	ENSELUG00000029586	protein_coding
josd2	ENSELUG00000015357	protein_coding
	ENSELUG00000021167	protein_coding
ppp2r5ca	ENSELUG00000011533	protein_coding
U5	ENSELUG00000028105	snRNA
bdnf	ENSELUG00000009682	protein_coding
U2	ENSELUG00000029738	snRNA
BEST3	ENSELUG00000011738	protein_coding
si:dkey-40c11.2	ENSELUG00000017971	protein_coding
ube2s	ENSELUG00000034139	protein_coding
	ENSELUG00000024080	protein_coding
U6	ENSELUG00000026986	snRNA
itsn2b	ENSELUG00000018065	protein_coding
gopc	ENSELUG00000021209	protein_coding
	ENSELUG00000027346	lncRNA
5S_rRNA	ENSELUG00000025292	rRNA
frmd4ba	ENSELUG00000003740	protein_coding
ncln	ENSELUG00000023662	protein_coding
tctex1d1	ENSELUG00000004790	protein_coding
U5	ENSELUG00000024733	snRNA
	ENSELUG00000027761	lncRNA
5S_rRNA	ENSELUG00000034544	rRNA
5S_rRNA	ENSELUG00000031893	rRNA
5S_rRNA	ENSELUG00000033154	rRNA
5S_rRNA	ENSELUG00000028052	rRNA
	ENSELUG00000029847	lncRNA
5S_rRNA	ENSELUG00000032657	rRNA
5S_rRNA	ENSELUG00000025595	rRNA
RPL19	ENSELUG00000006332	protein_coding
	ENSELUG00000024067	protein_coding
si:cabz01093077.1	ENSELUG00000024773	protein_coding
	ENSELUG00000015391	protein_coding
	ENSELUG00000022165	protein_coding
gnaia	ENSELUG00000001038	protein_coding
chac1	ENSELUG00000020632	protein_coding
KIF18A	ENSELUG00000009733	protein_coding
rab20	ENSELUG00000006808	protein_coding
igfbp5a	ENSELUG00000022156	protein_coding
	ENSELUG00000029149	lncRNA
	ENSELUG00000005245	protein_coding
zswim2	ENSELUG00000002031	protein_coding
	ENSELUG00000029650	protein_coding
5S_rRNA	ENSELUG00000029698	rRNA
5S_rRNA	ENSELUG00000032396	rRNA
5S_rRNA	ENSELUG00000025696	rRNA
	ENSELUG00000004774	protein_coding
fbln2	ENSELUG00000013779	protein_coding
5S_rRNA	ENSELUG00000025431	rRNA
5S_rRNA	ENSELUG00000026903	rRNA
irs2a	ENSELUG00000006821	protein_coding
shisa7a	ENSELUG00000015398	protein_coding
5S_rRNA	ENSELUG00000034162	rRNA
5S_rRNA	ENSELUG00000032978	rRNA
5S_rRNA	ENSELUG00000026532	rRNA
5S_rRNA	ENSELUG00000030160	rRNA
5S_rRNA	ENSELUG00000033436	rRNA
5S_rRNA	ENSELUG00000029816	rRNA
5S_rRNA	ENSELUG00000028022	rRNA
	ENSELUG00000007016	protein_coding
5S_rRNA	ENSELUG00000033973	rRNA
5S_rRNA	ENSELUG00000024726	rRNA
si:dkeyp-69b9.6	ENSELUG00000015406	protein_coding
5S_rRNA	ENSELUG00000032471	rRNA
5S_rRNA	ENSELUG00000034427	rRNA
5S_rRNA	ENSELUG00000034274	rRNA
igfbp2a	ENSELUG00000028433	protein_coding
U2	ENSELUG00000029534	snRNA
	ENSELUG00000007028	protein_coding
mier1b	ENSELUG00000004748	protein_coding
5S_rRNA	ENSELUG00000034144	rRNA
dll4	ENSELUG00000020655	protein_coding
	ENSELUG00000024485	protein_coding
	ENSELUG00000028670	lncRNA
pabpc1b	ENSELUG00000015062	protein_coding
	ENSELUG00000025575	protein_coding
snrpe	ENSELUG00000026835	protein_coding
	ENSELUG00000033917	lncRNA
dbpb	ENSELUG00000015420	protein_coding
	ENSELUG00000027377	lncRNA
	ENSELUG00000029326	protein_coding
5S_rRNA	ENSELUG00000032180	rRNA
	ENSELUG00000031455	lncRNA
5S_rRNA	ENSELUG00000027601	rRNA
5S_rRNA	ENSELUG00000032507	rRNA
U6	ENSELUG00000029925	snRNA
5S_rRNA	ENSELUG00000025285	rRNA
	ENSELUG00000033922	lncRNA
5S_rRNA	ENSELUG00000029481	rRNA
5S_rRNA	ENSELUG00000018387	rRNA
5S_rRNA	ENSELUG00000024712	rRNA
	ENSELUG00000027750	lncRNA
U5	ENSELUG00000029958	snRNA
brf1a	ENSELUG00000012342	protein_coding
5S_rRNA	ENSELUG00000025486	rRNA
5S_rRNA	ENSELUG00000028329	rRNA
5S_rRNA	ENSELUG00000031431	rRNA
5S_rRNA	ENSELUG00000030967	rRNA
cops5	ENSELUG00000015314	protein_coding
	ENSELUG00000031253	lncRNA
rab3ip	ENSELUG00000011844	protein_coding
U2	ENSELUG00000025984	snRNA
	ENSELUG00000034085	protein_coding
zgc:158640	ENSELUG00000018045	protein_coding
stk11ip	ENSELUG00000022110	protein_coding
5S_rRNA	ENSELUG00000032837	rRNA
5S_rRNA	ENSELUG00000031621	rRNA
5S_rRNA	ENSELUG00000029639	rRNA
wdr91	ENSELUG00000014939	protein_coding
5S_rRNA	ENSELUG00000026140	rRNA
	ENSELUG00000008186	protein_coding
cobl	ENSELUG00000007124	protein_coding
U6	ENSELUG00000025251	snRNA
huwe1	ENSELUG00000001062	protein_coding
syvn1	ENSELUG00000021592	protein_coding
GRIK5	ENSELUG00000018932	protein_coding
5S_rRNA	ENSELUG00000030859	rRNA
5S_rRNA	ENSELUG00000027529	rRNA
5S_rRNA	ENSELUG00000029341	rRNA
	ENSELUG00000029804	protein_coding
U5	ENSELUG00000028454	snRNA
	ENSELUG00000008088	protein_coding
5S_rRNA	ENSELUG00000025660	rRNA
mettl15	ENSELUG00000009772	protein_coding
5S_rRNA	ENSELUG00000029043	rRNA
5S_rRNA	ENSELUG00000027322	rRNA
	ENSELUG00000003501	protein_coding
	ENSELUG00000032777	lncRNA
5S_rRNA	ENSELUG00000028486	rRNA
U2	ENSELUG00000031794	snRNA
5S_rRNA	ENSELUG00000027353	rRNA
	ENSELUG00000029434	protein_coding
cars2	ENSELUG00000006838	protein_coding
	ENSELUG00000030899	protein_coding
5S_rRNA	ENSELUG00000029558	rRNA
	ENSELUG00000031293	miRNA
5S_rRNA	ENSELUG00000031766	rRNA
	ENSELUG00000012390	protein_coding
smn1	ENSELUG00000018067	protein_coding
5S_rRNA	ENSELUG00000032001	rRNA
dcbld1	ENSELUG00000021262	protein_coding
si:dkey-30e9.7	ENSELUG00000014821	protein_coding
U6	ENSELUG00000031365	snRNA
5S_rRNA	ENSELUG00000026174	rRNA
gtf2h1	ENSELUG00000022597	protein_coding
	ENSELUG00000002174	protein_coding
5S_rRNA	ENSELUG00000032726	rRNA
5S_rRNA	ENSELUG00000026278	rRNA
	ENSELUG00000023060	protein_coding
U5	ENSELUG00000031210	snRNA
	ENSELUG00000005206	protein_coding
5S_rRNA	ENSELUG00000026863	rRNA
	ENSELUG00000026032	miRNA
5S_rRNA	ENSELUG00000028048	rRNA
	ENSELUG00000034056	protein_coding
	ENSELUG00000002029	protein_coding
U2	ENSELUG00000031116	snRNA
5S_rRNA	ENSELUG00000033231	rRNA
	ENSELUG00000030882	protein_coding
	ENSELUG00000002172	protein_coding
	ENSELUG00000033844	miRNA
U6	ENSELUG00000034626	snRNA
5S_rRNA	ENSELUG00000026666	rRNA
arhgap42b	ENSELUG00000023917	protein_coding
	ENSELUG00000025039	protein_coding
U5	ENSELUG00000027768	snRNA
eef1b2	ENSELUG00000002024	protein_coding
5S_rRNA	ENSELUG00000031245	rRNA
U2	ENSELUG00000033149	snRNA
cetp	ENSELUG00000015835	protein_coding
	ENSELUG00000027874	lncRNA
5S_rRNA	ENSELUG00000026122	rRNA
slc35d1b	ENSELUG00000004719	protein_coding
U6	ENSELUG00000025945	snRNA
kif2c	ENSELUG00000011871	protein_coding
vgll2a	ENSELUG00000021293	protein_coding
grm3	ENSELUG00000020158	protein_coding
	ENSELUG00000000454	protein_coding
	ENSELUG00000033250	protein_coding
naa38	ENSELUG00000031744	protein_coding
cers1	ENSELUG00000023619	protein_coding
5S_rRNA	ENSELUG00000027743	rRNA
ATP4A	ENSELUG00000022207	protein_coding
U5	ENSELUG00000028001	snRNA
rbp2a	ENSELUG00000000526	protein_coding
RTKN	ENSELUG00000018106	protein_coding
gdf3	ENSELUG00000014949	protein_coding
	ENSELUG00000008275	protein_coding
si:dkey-197i20.6	ENSELUG00000012553	protein_coding
	ENSELUG00000019431	pseudogene
gpam	ENSELUG00000006248	protein_coding
U2	ENSELUG00000029358	snRNA
5S_rRNA	ENSELUG00000028085	rRNA
U6	ENSELUG00000027236	snRNA
5S_rRNA	ENSELUG00000033006	rRNA
U5	ENSELUG00000025889	snRNA
U2	ENSELUG00000032725	snRNA
	ENSELUG00000028283	lncRNA
	ENSELUG00000027418	protein_coding
	ENSELUG00000025354	lncRNA
	ENSELUG00000034688	protein_coding
cope	ENSELUG00000023604	protein_coding
cspp1a	ENSELUG00000015375	protein_coding
gdf6a	ENSELUG00000020475	protein_coding
wnt4	ENSELUG00000012344	protein_coding
	ENSELUG00000028130	protein_coding
	ENSELUG00000025161	protein_coding
ERG28	ENSELUG00000007282	protein_coding
sec63	ENSELUG00000007214	protein_coding
si:dkey-10o6.2	ENSELUG00000003488	protein_coding
5S_rRNA	ENSELUG00000026111	rRNA
5S_rRNA	ENSELUG00000027556	rRNA
ntd5	ENSELUG00000015442	protein_coding
flvcr2a	ENSELUG00000007300	protein_coding
5S_rRNA	ENSELUG00000031753	rRNA
	ENSELUG00000028163	protein_coding
	ENSELUG00000012532	protein_coding
5S_rRNA	ENSELUG00000027116	rRNA
copb2	ENSELUG00000014429	protein_coding
U6	ENSELUG00000033732	snRNA
	ENSELUG00000003474	protein_coding
5S_rRNA	ENSELUG00000029541	rRNA
U5	ENSELUG00000028442	snRNA
5S_rRNA	ENSELUG00000026754	rRNA
cnot1	ENSELUG00000014085	protein_coding
	ENSELUG00000025615	protein_coding
U2	ENSELUG00000032579	snRNA
5S_rRNA	ENSELUG00000034634	rRNA
U6	ENSELUG00000032491	snRNA
dnm1l	ENSELUG00000009177	protein_coding
HMX1	ENSELUG00000014960	protein_coding
ndufs1	ENSELUG00000002014	protein_coding
gpr137	ENSELUG00000021572	protein_coding
U5	ENSELUG00000027058	snRNA
	ENSELUG00000014961	protein_coding
zgc:153012	ENSELUG00000029682	protein_coding
	ENSELUG00000031523	protein_coding
5S_rRNA	ENSELUG00000031236	rRNA
U2	ENSELUG00000031168	snRNA
5S_rRNA	ENSELUG00000027276	rRNA
U6	ENSELUG00000033494	snRNA
	ENSELUG00000008262	protein_coding
5S_rRNA	ENSELUG00000026427	rRNA
jdp2a	ENSELUG00000007321	protein_coding
U5	ENSELUG00000029333	snRNA
5S_rRNA	ENSELUG00000026329	rRNA
	ENSELUG00000015468	protein_coding
U2	ENSELUG00000028525	snRNA
5S_rRNA	ENSELUG00000031095	rRNA
slc1a8b	ENSELUG00000008056	protein_coding
rfx6	ENSELUG00000021428	protein_coding
U6	ENSELUG00000030341	snRNA
nprl2	ENSELUG00000006068	protein_coding
U5	ENSELUG00000032167	snRNA
5S_rRNA	ENSELUG00000024765	rRNA
	ENSELUG00000030306	protein_coding
si:dkeyp-69b9.3	ENSELUG00000015494	protein_coding
nek11	ENSELUG00000003952	protein_coding
camk2b1	ENSELUG00000023881	protein_coding
lrpap1	ENSELUG00000009311	protein_coding
U2	ENSELUG00000030279	snRNA
cgna	ENSELUG00000011427	protein_coding
5S_rRNA	ENSELUG00000033742	rRNA
wrap53	ENSELUG00000024012	protein_coding
CSNK1G2	ENSELUG00000011991	protein_coding
	ENSELUG00000008248	protein_coding
syndig1l	ENSELUG00000020707	protein_coding
U6	ENSELUG00000034400	snRNA
5S_rRNA	ENSELUG00000025485	rRNA
si:ch211-183d21.1	ENSELUG00000009445	protein_coding
m1ap	ENSELUG00000011270	protein_coding
dok7	ENSELUG00000009340	protein_coding
she	ENSELUG00000011470	protein_coding
	ENSELUG00000000384	protein_coding
5S_rRNA	ENSELUG00000032182	rRNA
arl4aa	ENSELUG00000034640	protein_coding
fosaa	ENSELUG00000007336	protein_coding
gpx3	ENSELUG00000021557	protein_coding
5S_rRNA	ENSELUG00000028533	rRNA
ELAVL1	ENSELUG00000008024	protein_coding
	ENSELUG00000032635	protein_coding
ifitm5	ENSELUG00000023034	protein_coding
5S_rRNA	ENSELUG00000026484	rRNA
KLHL34	ENSELUG00000000106	protein_coding
	ENSELUG00000026105	protein_coding
	ENSELUG00000034193	protein_coding
tmed10	ENSELUG00000032761	protein_coding
	ENSELUG00000003441	protein_coding
	ENSELUG00000026702	lncRNA
snx7	ENSELUG00000002623	protein_coding
5S_rRNA	ENSELUG00000025139	rRNA
mogat3a	ENSELUG00000021073	protein_coding
pitpnc1b	ENSELUG00000031390	protein_coding
magi2a	ENSELUG00000002178	protein_coding
	ENSELUG00000026499	lncRNA
	ENSELUG00000028229	protein_coding
SBK1	ENSELUG00000009409	protein_coding
5S_rRNA	ENSELUG00000034229	rRNA
smpx	ENSELUG00000032136	protein_coding
	ENSELUG00000025110	protein_coding
eny2	ENSELUG00000028439	protein_coding
C18orf54	ENSELUG00000014771	protein_coding
	ENSELUG00000020796	protein_coding
5S_rRNA	ENSELUG00000028394	rRNA
chrnb2	ENSELUG00000011489	protein_coding
atp1b2a	ENSELUG00000028936	protein_coding
	ENSELUG00000026853	protein_coding
plppr5b	ENSELUG00000002639	protein_coding
	ENSELUG00000024699	protein_coding
DMD	ENSELUG00000013630	protein_coding
trappc10	ENSELUG00000014984	protein_coding
	ENSELUG00000032626	protein_coding
tdg.1	ENSELUG00000003423	protein_coding
5S_rRNA	ENSELUG00000027807	rRNA
etv1	ENSELUG00000014912	protein_coding
trhra	ENSELUG00000020506	protein_coding
pip4p1b	ENSELUG00000008237	protein_coding
RDH13	ENSELUG00000009388	protein_coding
ube2j1	ENSELUG00000017333	protein_coding
5S_rRNA	ENSELUG00000031186	rRNA
	ENSELUG00000026326	protein_coding
5S_rRNA	ENSELUG00000033952	rRNA
TMEM74	ENSELUG00000020517	protein_coding
dok1b	ENSELUG00000011330	protein_coding
tspan37	ENSELUG00000007993	protein_coding
	ENSELUG00000022090	protein_coding
DOK7	ENSELUG00000015071	protein_coding
mcee	ENSELUG00000017936	protein_coding
	ENSELUG00000023007	protein_coding
	ENSELUG00000020741	protein_coding
cpne4a	ENSELUG00000003903	protein_coding
arfgef1	ENSELUG00000000580	protein_coding
cx44.2	ENSELUG00000022077	protein_coding
5S_rRNA	ENSELUG00000025735	rRNA
	ENSELUG00000022919	protein_coding
svbp	ENSELUG00000012304	protein_coding
5S_rRNA	ENSELUG00000030127	rRNA
cdkn1cb	ENSELUG00000022910	protein_coding
5S_rRNA	ENSELUG00000028631	rRNA
	ENSELUG00000034301	protein_coding
5S_rRNA	ENSELUG00000034616	rRNA
5S_rRNA	ENSELUG00000027266	rRNA
	ENSELUG00000009396	protein_coding
5S_rRNA	ENSELUG00000028758	rRNA
eif3f	ENSELUG00000008205	protein_coding
decr2	ENSELUG00000009366	protein_coding
	ENSELUG00000033332	protein_coding
phex	ENSELUG00000003282	protein_coding
zgc:175088	ENSELUG00000012321	protein_coding
emc2	ENSELUG00000020572	protein_coding
5S_rRNA	ENSELUG00000030079	rRNA
5S_rRNA	ENSELUG00000032673	rRNA
5S_rRNA	ENSELUG00000024678	rRNA
ankrd6b	ENSELUG00000017380	protein_coding
5S_rRNA	ENSELUG00000033521	rRNA
	ENSELUG00000029270	protein_coding
5S_rRNA	ENSELUG00000026225	rRNA
	ENSELUG00000012354	protein_coding
5S_rRNA	ENSELUG00000028646	rRNA
s100t	ENSELUG00000033736	protein_coding
	ENSELUG00000033268	lncRNA
5S_rRNA	ENSELUG00000024669	rRNA
5S_rRNA	ENSELUG00000032416	rRNA
rab27b	ENSELUG00000015022	protein_coding
nagk	ENSELUG00000011447	protein_coding
5S_rRNA	ENSELUG00000029271	rRNA
	ENSELUG00000004893	protein_coding
mlh3	ENSELUG00000007401	protein_coding
inha	ENSELUG00000022062	protein_coding
phf13	ENSELUG00000012294	protein_coding
grin2db	ENSELUG00000015612	protein_coding
	ENSELUG00000034087	lncRNA
ptch2	ENSELUG00000011819	protein_coding
5S_rRNA	ENSELUG00000026938	rRNA
	ENSELUG00000033052	protein_coding
tdg.2	ENSELUG00000003397	protein_coding
	ENSELUG00000015047	protein_coding
tnfaip8l1	ENSELUG00000023491	protein_coding
5S_rRNA	ENSELUG00000031207	rRNA
spega	ENSELUG00000022047	protein_coding
5S_rRNA	ENSELUG00000031436	rRNA
si:ch211-105c13.3	ENSELUG00000011541	protein_coding
mphosph10	ENSELUG00000017942	protein_coding
ptdss2	ENSELUG00000022865	protein_coding
5S_rRNA	ENSELUG00000026577	rRNA
loxl5a	ENSELUG00000023470	protein_coding
5S_rRNA	ENSELUG00000032146	rRNA
grb10b	ENSELUG00000007200	protein_coding
5S_rRNA	ENSELUG00000032974	rRNA
rab11fip3	ENSELUG00000009342	protein_coding
5S_rRNA	ENSELUG00000024809	rRNA
5S_rRNA	ENSELUG00000031910	rRNA
5S_rRNA	ENSELUG00000031013	rRNA
	ENSELUG00000028710	lncRNA
5S_rRNA	ENSELUG00000030620	rRNA
plppr4b	ENSELUG00000002658	protein_coding
5S_rRNA	ENSELUG00000031366	rRNA
5S_rRNA	ENSELUG00000032741	rRNA
5S_rRNA	ENSELUG00000034149	rRNA
hemk1	ENSELUG00000005842	protein_coding
5S_rRNA	ENSELUG00000032648	rRNA
	ENSELUG00000020109	protein_coding
efnb3b	ENSELUG00000024041	protein_coding
5S_rRNA	ENSELUG00000031619	rRNA
dnajc11b	ENSELUG00000012267	protein_coding
	ENSELUG00000030853	protein_coding
5S_rRNA	ENSELUG00000033199	rRNA
5S_rRNA	ENSELUG00000029274	rRNA
cish	ENSELUG00000030311	protein_coding
tlr19	ENSELUG00000011590	protein_coding
PALMD	ENSELUG00000002673	protein_coding
5S_rRNA	ENSELUG00000026025	rRNA
	ENSELUG00000007437	protein_coding
5S_rRNA	ENSELUG00000025319	rRNA
acy1	ENSELUG00000009672	protein_coding
	ENSELUG00000022048	protein_coding
	ENSELUG00000033827	protein_coding
5S_rRNA	ENSELUG00000034660	rRNA
5S_rRNA	ENSELUG00000033018	rRNA
5S_rRNA	ENSELUG00000031920	rRNA
5S_rRNA	ENSELUG00000027759	rRNA
5S_rRNA	ENSELUG00000029210	rRNA
5S_rRNA	ENSELUG00000031771	rRNA
	ENSELUG00000026950	lncRNA
5S_rRNA	ENSELUG00000030820	rRNA
5S_rRNA	ENSELUG00000032572	rRNA
	ENSELUG00000004964	protein_coding
	ENSELUG00000020829	protein_coding
5S_rRNA	ENSELUG00000025710	rRNA
	ENSELUG00000033774	protein_coding
5S_rRNA	ENSELUG00000030456	rRNA
	ENSELUG00000033376	protein_coding
5S_rRNA	ENSELUG00000025617	rRNA
	ENSELUG00000031750	protein_coding
5S_rRNA	ENSELUG00000026177	rRNA
5S_rRNA	ENSELUG00000033874	rRNA
5S_rRNA	ENSELUG00000026260	rRNA
sdr39u1	ENSELUG00000003970	protein_coding
twf2a	ENSELUG00000005584	protein_coding
5S_rRNA	ENSELUG00000025439	rRNA
5S_rRNA	ENSELUG00000034534	rRNA
	ENSELUG00000016463	protein_coding
htt	ENSELUG00000009473	protein_coding
	ENSELUG00000029361	protein_coding
5S_rRNA	ENSELUG00000032557	rRNA
5S_rRNA	ENSELUG00000030308	rRNA
pbxip1b	ENSELUG00000011642	protein_coding
5S_rRNA	ENSELUG00000029672	rRNA
	ENSELUG00000020855	protein_coding
5S_rRNA	ENSELUG00000029426	rRNA
	ENSELUG00000028834	protein_coding
	ENSELUG00000012772	protein_coding
itih6	ENSELUG00000006309	protein_coding
ltb4r2b	ENSELUG00000027762	protein_coding
frrs1b	ENSELUG00000002693	protein_coding
5S_rRNA	ENSELUG00000033482	rRNA
5S_rRNA	ENSELUG00000026800	rRNA
C12orf73	ENSELUG00000025646	protein_coding
TCF4	ENSELUG00000015197	protein_coding
asb12b	ENSELUG00000004875	protein_coding
5S_rRNA	ENSELUG00000031608	rRNA
5S_rRNA	ENSELUG00000031747	rRNA
dnah2	ENSELUG00000024301	protein_coding
5S_rRNA	ENSELUG00000026450	rRNA
5S_rRNA	ENSELUG00000032640	rRNA
ADRA2C	ENSELUG00000014979	protein_coding
