Gene name	Gene stable ID	Gene type
ANKRD34A	ENSLOCG00000017681	protein_coding
RXFP4	ENSLOCG00000017682	protein_coding
lsm6	ENSLOCG00000017683	protein_coding
rpz4	ENSLOCG00000017684	protein_coding
rpz5	ENSLOCG00000017685	protein_coding
rpz6	ENSLOCG00000017686	protein_coding
	ENSLOCG00000017687	protein_coding
	ENSLOCG00000017688	protein_coding
rpz	ENSLOCG00000017689	protein_coding
rpz2	ENSLOCG00000017690	protein_coding
	ENSLOCG00000017691	protein_coding
bola1	ENSLOCG00000017692	protein_coding
	ENSLOCG00000017693	protein_coding
	ENSLOCG00000017694	protein_coding
	ENSLOCG00000017695	protein_coding
BDKRB2	ENSLOCG00000017696	protein_coding
BDKRB2	ENSLOCG00000017697	protein_coding
C14orf132	ENSLOCG00000017698	protein_coding
flrt2	ENSLOCG00000017699	protein_coding
gpr135	ENSLOCG00000017700	protein_coding
sstr1a	ENSLOCG00000017701	protein_coding
foxg1a	ENSLOCG00000017702	protein_coding
wdr89	ENSLOCG00000017703	protein_coding
vrtn	ENSLOCG00000017704	protein_coding
arf6b	ENSLOCG00000017705	protein_coding
mgat2	ENSLOCG00000017706	protein_coding
	ENSLOCG00000017707	protein_coding
socs4	ENSLOCG00000017708	protein_coding
chrm5b	ENSLOCG00000017709	protein_coding
cyp1c2	ENSLOCG00000017710	protein_coding
	ENSLOCG00000017711	protein_coding
INAFM2	ENSLOCG00000017712	protein_coding
zbtb1	ENSLOCG00000017713	protein_coding
tmem251	ENSLOCG00000017714	protein_coding
gpr132b	ENSLOCG00000017715	protein_coding
cdca4	ENSLOCG00000017716	protein_coding
GPR68	ENSLOCG00000017717	protein_coding
	ENSLOCG00000017718	protein_coding
	ENSLOCG00000017719	protein_coding
	ENSLOCG00000017720	processed_pseudogene
	ENSLOCG00000017721	protein_coding
	ENSLOCG00000017722	protein_coding
	ENSLOCG00000017723	protein_coding
	ENSLOCG00000017724	protein_coding
	ENSLOCG00000017725	protein_coding
gemin7	ENSLOCG00000017726	protein_coding
sycn.3	ENSLOCG00000017727	protein_coding
	ENSLOCG00000017728	protein_coding
gpr184	ENSLOCG00000017729	protein_coding
fkrp	ENSLOCG00000017730	protein_coding
	ENSLOCG00000017731	protein_coding
	ENSLOCG00000017732	protein_coding
	ENSLOCG00000017733	protein_coding
zgc:113691	ENSLOCG00000017734	protein_coding
	ENSLOCG00000017735	protein_coding
znf648	ENSLOCG00000017736	protein_coding
	ENSLOCG00000017737	protein_coding
lrrc8da	ENSLOCG00000017738	protein_coding
tmem125b	ENSLOCG00000017739	protein_coding
foxd3	ENSLOCG00000017740	protein_coding
si:ch73-368j24.1	ENSLOCG00000017741	protein_coding
b3galt2	ENSLOCG00000017742	protein_coding
prmt6	ENSLOCG00000017743	protein_coding
caiap	ENSLOCG00000017744	protein_coding
jun	ENSLOCG00000017745	protein_coding
ier5	ENSLOCG00000017746	protein_coding
FOXD2	ENSLOCG00000017747	protein_coding
foxe3	ENSLOCG00000017748	protein_coding
	ENSLOCG00000017749	protein_coding
PIRT	ENSLOCG00000017750	protein_coding
	ENSLOCG00000017751	protein_coding
TMEM100	ENSLOCG00000017752	protein_coding
nog3	ENSLOCG00000017753	protein_coding
	ENSLOCG00000017754	protein_coding
sstr2a	ENSLOCG00000017755	protein_coding
	ENSLOCG00000017756	protein_coding
myadml2	ENSLOCG00000017757	protein_coding
socs3b	ENSLOCG00000017758	protein_coding
cdc42ep4b	ENSLOCG00000017759	protein_coding
kcnj2a	ENSLOCG00000017760	protein_coding
rasd4	ENSLOCG00000017761	protein_coding
	ENSLOCG00000017762	protein_coding
	ENSLOCG00000017763	protein_coding
zmp:0000000735	ENSLOCG00000017764	protein_coding
	ENSLOCG00000017765	protein_coding
	ENSLOCG00000017766	protein_coding
cldnk	ENSLOCG00000017767	protein_coding
	ENSLOCG00000017768	protein_coding
lipt1	ENSLOCG00000017769	protein_coding
gpr34b	ENSLOCG00000017770	protein_coding
p2ry8	ENSLOCG00000017771	protein_coding
	ENSLOCG00000017772	protein_coding
si:ch211-184m13.4	ENSLOCG00000017773	protein_coding
gpr183b	ENSLOCG00000017774	protein_coding
gpr18	ENSLOCG00000017775	protein_coding
C21orf62	ENSLOCG00000017776	protein_coding
slitrk6	ENSLOCG00000017777	protein_coding
SLITRK1	ENSLOCG00000017778	protein_coding
spry2	ENSLOCG00000017779	protein_coding
	ENSLOCG00000017780	protein_coding
PCDH20	ENSLOCG00000017781	protein_coding
slitrk5a	ENSLOCG00000017782	protein_coding
sox21b	ENSLOCG00000017783	protein_coding
oxgr1a.2	ENSLOCG00000017784	protein_coding
kctd4	ENSLOCG00000017785	protein_coding
kctd12.1	ENSLOCG00000017786	protein_coding
	ENSLOCG00000017787	protein_coding
KCNE2	ENSLOCG00000017788	protein_coding
gja5b	ENSLOCG00000017789	protein_coding
gja8a	ENSLOCG00000017790	protein_coding
zgc:153311	ENSLOCG00000017791	protein_coding
CLDN34	ENSLOCG00000017792	protein_coding
RAI2	ENSLOCG00000017793	protein_coding
	ENSLOCG00000017794	protein_coding
chst7	ENSLOCG00000017795	protein_coding
GPR45	ENSLOCG00000017796	protein_coding
abhd13	ENSLOCG00000017797	protein_coding
irs2b	ENSLOCG00000017798	protein_coding
sox1b	ENSLOCG00000017799	protein_coding
arl11	ENSLOCG00000017800	protein_coding
TASL	ENSLOCG00000017801	protein_coding
trmt10c	ENSLOCG00000017802	protein_coding
PRSS23	ENSLOCG00000017803	protein_coding
	ENSLOCG00000017804	protein_coding
cx30.3	ENSLOCG00000017805	protein_coding
tent5c	ENSLOCG00000017806	protein_coding
	ENSLOCG00000017807	protein_coding
	ENSLOCG00000017808	protein_coding
	ENSLOCG00000017809	protein_coding
zbtb14	ENSLOCG00000017810	protein_coding
socs6b	ENSLOCG00000017811	protein_coding
rrs1	ENSLOCG00000017812	protein_coding
crha	ENSLOCG00000017813	protein_coding
bhlhe22	ENSLOCG00000017814	protein_coding
mos	ENSLOCG00000017815	protein_coding
cebpd	ENSLOCG00000017816	protein_coding
	ENSLOCG00000017817	protein_coding
	ENSLOCG00000017818	protein_coding
	ENSLOCG00000017819	protein_coding
	ENSLOCG00000017820	processed_pseudogene
si:dkeyp-3f10.17	ENSLOCG00000017821	protein_coding
or134-1	ENSLOCG00000017822	protein_coding
	ENSLOCG00000017823	protein_coding
	ENSLOCG00000017824	protein_coding
	ENSLOCG00000017825	protein_coding
tmem177	ENSLOCG00000017826	protein_coding
cdk5r2b	ENSLOCG00000017827	protein_coding
rprmb	ENSLOCG00000017828	protein_coding
neurod1	ENSLOCG00000017829	protein_coding
phospho2	ENSLOCG00000017830	protein_coding
b3galt1a	ENSLOCG00000017831	protein_coding
fign	ENSLOCG00000017832	protein_coding
adat3	ENSLOCG00000017833	protein_coding
	ENSLOCG00000017834	protein_coding
TWIST2	ENSLOCG00000017835	protein_coding
cxcr2	ENSLOCG00000017836	protein_coding
lrrc3	ENSLOCG00000017837	protein_coding
	ENSLOCG00000017838	protein_coding
	ENSLOCG00000017839	protein_coding
fzd7a	ENSLOCG00000017840	protein_coding
	ENSLOCG00000017841	protein_coding
arl4cb	ENSLOCG00000017842	protein_coding
gpr1	ENSLOCG00000017843	protein_coding
	ENSLOCG00000017844	protein_coding
	ENSLOCG00000017845	protein_coding
	ENSLOCG00000017846	protein_coding
	ENSLOCG00000017847	protein_coding
	ENSLOCG00000017848	protein_coding
KCNJ4	ENSLOCG00000017849	protein_coding
	ENSLOCG00000017850	protein_coding
	ENSLOCG00000017851	protein_coding
	ENSLOCG00000017852	protein_coding
	ENSLOCG00000017853	protein_coding
	ENSLOCG00000017854	protein_coding
	ENSLOCG00000017855	protein_coding
cnr2	ENSLOCG00000017856	protein_coding
	ENSLOCG00000017857	protein_coding
	ENSLOCG00000017858	protein_coding
gig2p	ENSLOCG00000017859	protein_coding
kcnj1a.6	ENSLOCG00000017860	protein_coding
h2ax	ENSLOCG00000017861	protein_coding
gig2o	ENSLOCG00000017862	protein_coding
	ENSLOCG00000017863	protein_coding
	ENSLOCG00000017864	protein_coding
	ENSLOCG00000017865	protein_coding
	ENSLOCG00000017866	protein_coding
	ENSLOCG00000017867	protein_coding
	ENSLOCG00000017868	protein_coding
fzd9b	ENSLOCG00000017869	protein_coding
	ENSLOCG00000017870	protein_coding
	ENSLOCG00000017871	protein_coding
	ENSLOCG00000017872	protein_coding
tpbgb	ENSLOCG00000017873	protein_coding
prss35	ENSLOCG00000017874	protein_coding
pou3f2b	ENSLOCG00000017875	protein_coding
	ENSLOCG00000017876	protein_coding
ccr6a	ENSLOCG00000017877	protein_coding
msgn1	ENSLOCG00000017878	protein_coding
	ENSLOCG00000017879	protein_coding
cx43	ENSLOCG00000017880	protein_coding
	ENSLOCG00000017881	protein_coding
	ENSLOCG00000017882	protein_coding
tmem200a	ENSLOCG00000017883	protein_coding
	ENSLOCG00000017884	protein_coding
	ENSLOCG00000017885	protein_coding
	ENSLOCG00000017886	protein_coding
taar1b	ENSLOCG00000017887	protein_coding
	ENSLOCG00000017888	protein_coding
	ENSLOCG00000017889	protein_coding
	ENSLOCG00000017890	protein_coding
	ENSLOCG00000017891	protein_coding
	ENSLOCG00000017892	protein_coding
spi2	ENSLOCG00000017893	protein_coding
REP15	ENSLOCG00000017894	protein_coding
tnnt2c	ENSLOCG00000017895	protein_coding
	ENSLOCG00000017896	protein_coding
mterf2	ENSLOCG00000017897	protein_coding
si:ch211-219a15.3	ENSLOCG00000017898	protein_coding
	ENSLOCG00000017899	protein_coding
	ENSLOCG00000017900	protein_coding
lrrc4.1	ENSLOCG00000017901	protein_coding
ucn3l	ENSLOCG00000017902	protein_coding
sco2	ENSLOCG00000017903	protein_coding
gpr22b	ENSLOCG00000017904	protein_coding
TMEM229A	ENSLOCG00000017905	protein_coding
lrrn3b	ENSLOCG00000017906	protein_coding
gpr85	ENSLOCG00000017907	protein_coding
zbed4	ENSLOCG00000017908	protein_coding
kcna1b	ENSLOCG00000017909	protein_coding
	ENSLOCG00000017910	protein_coding
	ENSLOCG00000017911	protein_coding
tmem121b	ENSLOCG00000017912	protein_coding
lrrc10	ENSLOCG00000017913	protein_coding
pawr	ENSLOCG00000017914	protein_coding
	ENSLOCG00000017915	protein_coding
gpr19	ENSLOCG00000017916	protein_coding
	ENSLOCG00000017917	protein_coding
chrm2a	ENSLOCG00000017918	protein_coding
fbxl14b	ENSLOCG00000017919	protein_coding
	ENSLOCG00000017920	protein_coding
KCNA3	ENSLOCG00000017921	protein_coding
slc25a51a	ENSLOCG00000017922	protein_coding
ngfb	ENSLOCG00000017923	protein_coding
rhoh	ENSLOCG00000017924	protein_coding
ora1	ENSLOCG00000017925	protein_coding
TMEM215	ENSLOCG00000017926	protein_coding
	ENSLOCG00000017927	protein_coding
toporsb	ENSLOCG00000017928	protein_coding
	ENSLOCG00000017929	protein_coding
	ENSLOCG00000017930	protein_coding
	ENSLOCG00000017931	protein_coding
	ENSLOCG00000017932	protein_coding
	ENSLOCG00000017933	protein_coding
COA4	ENSLOCG00000017934	protein_coding
	ENSLOCG00000017935	protein_coding
zgc:112163	ENSLOCG00000017936	protein_coding
G0S2	ENSLOCG00000017937	protein_coding
	ENSLOCG00000017938	protein_coding
ASCL5	ENSLOCG00000017939	protein_coding
rbm15	ENSLOCG00000017940	protein_coding
LRRN2	ENSLOCG00000017941	protein_coding
amigo1	ENSLOCG00000017942	protein_coding
gpr61	ENSLOCG00000017943	protein_coding
cx36.7	ENSLOCG00000017944	protein_coding
	ENSLOCG00000017945	protein_coding
rxfp3.3a3	ENSLOCG00000017946	protein_coding
kbtbd13	ENSLOCG00000017947	protein_coding
lingo1a	ENSLOCG00000017948	protein_coding
	ENSLOCG00000017949	protein_coding
si:dkey-12e7.1	ENSLOCG00000017950	protein_coding
mespaa	ENSLOCG00000017951	protein_coding
ugt5b4	ENSLOCG00000017952	protein_coding
	ENSLOCG00000017953	protein_coding
	ENSLOCG00000017954	protein_coding
ch25hl1.1	ENSLOCG00000017955	protein_coding
c2cd4a	ENSLOCG00000017956	protein_coding
foxb1a	ENSLOCG00000017957	protein_coding
gcnt3	ENSLOCG00000017958	protein_coding
islr2	ENSLOCG00000017959	protein_coding
senp8	ENSLOCG00000017960	protein_coding
GDPGP1	ENSLOCG00000017961	protein_coding
ugt5d1	ENSLOCG00000017962	protein_coding
	ENSLOCG00000017963	protein_coding
	ENSLOCG00000017964	protein_coding
GPR150	ENSLOCG00000017965	protein_coding
rmi1	ENSLOCG00000017966	protein_coding
tal2	ENSLOCG00000017967	protein_coding
june	ENSLOCG00000017968	protein_coding
	ENSLOCG00000017969	processed_pseudogene
	ENSLOCG00000017970	processed_pseudogene
cdk5r1b	ENSLOCG00000017971	protein_coding
	ENSLOCG00000017972	protein_coding
ccr7	ENSLOCG00000017973	protein_coding
	ENSLOCG00000017974	protein_coding
P2RY6	ENSLOCG00000017975	protein_coding
	ENSLOCG00000017976	protein_coding
gpr173	ENSLOCG00000017977	protein_coding
si:ch211-180f4.1	ENSLOCG00000017978	protein_coding
tmem187	ENSLOCG00000017979	protein_coding
npy8br	ENSLOCG00000017980	protein_coding
tcima	ENSLOCG00000017981	protein_coding
	ENSLOCG00000017982	protein_coding
drd7	ENSLOCG00000017983	protein_coding
	ENSLOCG00000017984	protein_coding
prnpb	ENSLOCG00000017985	protein_coding
	ENSLOCG00000017986	protein_coding
	ENSLOCG00000017987	protein_coding
snu13a	ENSLOCG00000017988	protein_coding
exoc8	ENSLOCG00000017989	protein_coding
	ENSLOCG00000017990	protein_coding
	ENSLOCG00000017991	protein_coding
uts1	ENSLOCG00000017992	protein_coding
paqr8	ENSLOCG00000017993	protein_coding
ost4	ENSLOCG00000017994	protein_coding
stx11a	ENSLOCG00000017995	protein_coding
si:ch73-91k6.2	ENSLOCG00000017996	protein_coding
	ENSLOCG00000017997	protein_coding
thbd	ENSLOCG00000017998	protein_coding
	ENSLOCG00000017999	protein_coding
TLR5	ENSLOCG00000018000	protein_coding
	ENSLOCG00000018001	protein_coding
lratd1	ENSLOCG00000018002	protein_coding
	ENSLOCG00000018003	protein_coding
kcnf1b	ENSLOCG00000018004	protein_coding
	ENSLOCG00000018005	protein_coding
	ENSLOCG00000018006	protein_coding
zgc:112001	ENSLOCG00000018007	protein_coding
sox11a	ENSLOCG00000018008	protein_coding
insm1b	ENSLOCG00000018009	protein_coding
HTR1B	ENSLOCG00000018010	protein_coding
HTR1E	ENSLOCG00000018011	protein_coding
cx28.8	ENSLOCG00000018012	protein_coding
cnr1	ENSLOCG00000018013	protein_coding
FUT9	ENSLOCG00000018014	protein_coding
	ENSLOCG00000018015	protein_coding
	ENSLOCG00000018016	protein_coding
	ENSLOCG00000018017	protein_coding
	ENSLOCG00000018018	protein_coding
	ENSLOCG00000018019	protein_coding
	ENSLOCG00000018020	protein_coding
FUT4	ENSLOCG00000018021	protein_coding
	ENSLOCG00000018022	protein_coding
rhoga	ENSLOCG00000018023	protein_coding
mab21l2	ENSLOCG00000018024	protein_coding
or101-1	ENSLOCG00000018025	protein_coding
	ENSLOCG00000018026	protein_coding
	ENSLOCG00000018027	protein_coding
	ENSLOCG00000018028	protein_coding
	ENSLOCG00000018029	protein_coding
	ENSLOCG00000018030	protein_coding
or116-1	ENSLOCG00000018031	protein_coding
	ENSLOCG00000018032	protein_coding
	ENSLOCG00000018033	protein_coding
	ENSLOCG00000018034	protein_coding
	ENSLOCG00000018035	protein_coding
ccdc96	ENSLOCG00000018036	protein_coding
	ENSLOCG00000018037	protein_coding
adra2c	ENSLOCG00000018038	protein_coding
mab21l1	ENSLOCG00000018039	protein_coding
	ENSLOCG00000018040	protein_coding
SERTM1	ENSLOCG00000018041	protein_coding
	ENSLOCG00000018042	protein_coding
	ENSLOCG00000018043	protein_coding
	ENSLOCG00000018044	protein_coding
	ENSLOCG00000018045	protein_coding
	ENSLOCG00000018046	protein_coding
lpar6a	ENSLOCG00000018047	protein_coding
	ENSLOCG00000018048	protein_coding
CYSLTR2	ENSLOCG00000018049	protein_coding
ACTL7A	ENSLOCG00000018050	protein_coding
CLDN8	ENSLOCG00000018051	protein_coding
fam241a	ENSLOCG00000018052	protein_coding
	ENSLOCG00000018053	protein_coding
foxe1	ENSLOCG00000018054	protein_coding
	ENSLOCG00000018055	protein_coding
	ENSLOCG00000018056	protein_coding
phlda3	ENSLOCG00000018057	protein_coding
	ENSLOCG00000018058	protein_coding
	ENSLOCG00000018059	protein_coding
	ENSLOCG00000018060	protein_coding
gpr25	ENSLOCG00000018061	protein_coding
sod3b	ENSLOCG00000018062	protein_coding
inka2	ENSLOCG00000018063	protein_coding
	ENSLOCG00000018064	protein_coding
	ENSLOCG00000018065	protein_coding
kctd8	ENSLOCG00000018066	protein_coding
KCNA10	ENSLOCG00000018067	protein_coding
	ENSLOCG00000018068	protein_coding
kcna2a	ENSLOCG00000018069	protein_coding
	ENSLOCG00000018070	protein_coding
	ENSLOCG00000018071	protein_coding
	ENSLOCG00000018072	protein_coding
	ENSLOCG00000018073	protein_coding
	ENSLOCG00000018074	protein_coding
	ENSLOCG00000018075	protein_coding
	ENSLOCG00000018076	protein_coding
	ENSLOCG00000018077	protein_coding
	ENSLOCG00000018078	protein_coding
	ENSLOCG00000018079	protein_coding
fam43b	ENSLOCG00000018080	protein_coding
	ENSLOCG00000018081	protein_coding
b3galt6	ENSLOCG00000018082	protein_coding
	ENSLOCG00000018083	protein_coding
	ENSLOCG00000018084	protein_coding
b3gnt7l	ENSLOCG00000018085	protein_coding
	ENSLOCG00000018086	protein_coding
PTGDR2	ENSLOCG00000018087	protein_coding
snn	ENSLOCG00000018088	protein_coding
elfn1b	ENSLOCG00000018089	protein_coding
kcnj12b	ENSLOCG00000018090	protein_coding
vasna	ENSLOCG00000018091	protein_coding
	ENSLOCG00000018092	protein_coding
sstr5	ENSLOCG00000018093	protein_coding
zgc:77748	ENSLOCG00000018094	protein_coding
	ENSLOCG00000018095	protein_coding
	ENSLOCG00000018096	protein_coding
	ENSLOCG00000018097	protein_coding
h1-0	ENSLOCG00000018098	protein_coding
gpr146	ENSLOCG00000018099	protein_coding
gper1	ENSLOCG00000018100	protein_coding
chst12a	ENSLOCG00000018101	protein_coding
	ENSLOCG00000018102	protein_coding
uts2r5	ENSLOCG00000018103	protein_coding
rasd3	ENSLOCG00000018104	protein_coding
socs1a	ENSLOCG00000018105	protein_coding
dexi	ENSLOCG00000018106	protein_coding
ITPRIPL2	ENSLOCG00000018107	protein_coding
si:dkeyp-72e1.6	ENSLOCG00000018108	protein_coding
nog2	ENSLOCG00000018109	protein_coding
	ENSLOCG00000018110	protein_coding
tmem264	ENSLOCG00000018111	protein_coding
cited2	ENSLOCG00000018112	protein_coding
	ENSLOCG00000018113	protein_coding
	ENSLOCG00000018114	protein_coding
	ENSLOCG00000018115	protein_coding
	ENSLOCG00000018116	protein_coding
	ENSLOCG00000018117	protein_coding
	ENSLOCG00000018118	protein_coding
ighv13-2	ENSLOCG00000018119	protein_coding
ighv2-3	ENSLOCG00000018120	protein_coding
THNSL1	ENSLOCG00000018121	protein_coding
	ENSLOCG00000018122	protein_coding
	ENSLOCG00000018123	protein_coding
mafaa	ENSLOCG00000018124	protein_coding
fuz	ENSLOCG00000018125	protein_coding
	ENSLOCG00000018126	protein_coding
	ENSLOCG00000018127	protein_coding
cx47.1	ENSLOCG00000018128	protein_coding
CYP8B1	ENSLOCG00000018129	protein_coding
	ENSLOCG00000018130	protein_coding
ccr12b.2	ENSLOCG00000018131	protein_coding
	ENSLOCG00000018132	protein_coding
	ENSLOCG00000018133	protein_coding
ackr4a	ENSLOCG00000018134	protein_coding
	ENSLOCG00000018135	protein_coding
opn4.1	ENSLOCG00000018136	protein_coding
	ENSLOCG00000018137	protein_coding
gp1bb	ENSLOCG00000018138	protein_coding
cldn5a	ENSLOCG00000018139	protein_coding
	ENSLOCG00000018140	protein_coding
	ENSLOCG00000018141	protein_coding
	ENSLOCG00000018142	protein_coding
si:dkey-98f17.3	ENSLOCG00000018143	protein_coding
isg15	ENSLOCG00000018144	protein_coding
	ENSLOCG00000018145	protein_coding
si:ch211-191d15.2	ENSLOCG00000018146	protein_coding
	ENSLOCG00000018147	protein_coding
CMKLR1	ENSLOCG00000018148	protein_coding
TSSK1B	ENSLOCG00000018149	protein_coding
B3GNT4	ENSLOCG00000018150	protein_coding
	ENSLOCG00000018151	protein_coding
	ENSLOCG00000018152	protein_coding
HCAR1	ENSLOCG00000018153	protein_coding
snrnp35	ENSLOCG00000018154	protein_coding
fzd10	ENSLOCG00000018155	protein_coding
zgc:153044	ENSLOCG00000018156	protein_coding
si:ch211-193c2.2	ENSLOCG00000018157	protein_coding
aplnra	ENSLOCG00000018158	protein_coding
dsela	ENSLOCG00000018159	protein_coding
BASP1	ENSLOCG00000018160	protein_coding
mc4r	ENSLOCG00000018161	protein_coding
rnf152	ENSLOCG00000018162	protein_coding
	ENSLOCG00000018163	protein_coding
xcr1a.1	ENSLOCG00000018164	protein_coding
foxc1a	ENSLOCG00000018165	protein_coding
GPR141	ENSLOCG00000018166	protein_coding
si:rp71-1f1.4	ENSLOCG00000018167	protein_coding
si:dkey-117a8.4	ENSLOCG00000018168	protein_coding
fpr1	ENSLOCG00000018169	protein_coding
	ENSLOCG00000018170	protein_coding
	ENSLOCG00000018171	protein_coding
nanos1	ENSLOCG00000018172	protein_coding
	ENSLOCG00000018173	protein_coding
	ENSLOCG00000018174	protein_coding
	ENSLOCG00000018175	protein_coding
lrrtm1	ENSLOCG00000018176	protein_coding
	ENSLOCG00000018177	protein_coding
spry1	ENSLOCG00000018178	protein_coding
	ENSLOCG00000018179	protein_coding
fgfbp1b	ENSLOCG00000018180	protein_coding
	ENSLOCG00000018181	protein_coding
fgfbp2b	ENSLOCG00000018182	protein_coding
	ENSLOCG00000018183	protein_coding
gpr182	ENSLOCG00000018184	protein_coding
	ENSLOCG00000018185	protein_coding
	ENSLOCG00000018186	protein_coding
OR56B1	ENSLOCG00000018187	protein_coding
	ENSLOCG00000018188	protein_coding
gpr12	ENSLOCG00000018189	protein_coding
suox	ENSLOCG00000018190	protein_coding
SMCO3	ENSLOCG00000018191	protein_coding
atg101	ENSLOCG00000018192	protein_coding
KCNJ15	ENSLOCG00000018193	protein_coding
rprm3	ENSLOCG00000018194	protein_coding
	ENSLOCG00000018195	protein_coding
si:ch211-210c8.7	ENSLOCG00000018196	protein_coding
FAM181B	ENSLOCG00000018197	protein_coding
twist3	ENSLOCG00000018198	protein_coding
KCTD21	ENSLOCG00000018199	protein_coding
cox14	ENSLOCG00000018200	protein_coding
thrsp	ENSLOCG00000018201	protein_coding
	ENSLOCG00000018202	protein_coding
	ENSLOCG00000018203	protein_coding
	ENSLOCG00000018204	protein_coding
	ENSLOCG00000018205	protein_coding
