Gene_id	H07	G05	B02	B05	A11	A03	G02	F09	E09	B09	D08	E05	F03	C03	B07	D06	A12	H02	H05	F05	F08	H09	H10	E12	C05	E11	E10	E03	C02	C12	E08	C11	F12	C01	E06	H04	E04	H06	G06	A02	D02	A09	E07	F11	A10	F07	A08	C10	B10	A06	F01	C04	G07	E01	F04	D05	D03	G09	G08	G11	G03	B03	B04	F02	A01	D09	G10	F10	A04	B06	B11	D12	D04	D10	B01	B08	C09	D07	B12	A07	A05	H01	G04	H12	H03	C07	H11	C08	E02	G01	G12	H08	F06	D01	D11	C06
ENSLOCG00000006181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000006182	13	1	0	0	0	1	0	0	44	0	27	4	0	0	16	67	0	25	0	0	0	0	59	0	9	0	14	1	2	0	0	0	0	0	0	6	0	0	38	0	9	0	26	0	59	0	20	0	0	1	0	92	0	0	22	13	0	42	10	0	16	4	3	0	0	33	19	15	0	46	0	0	0	1	0	0	13	48	0	43	0	1	0	0	0	0	0	28	0	0	0	104	0	22	0	30
ENSLOCG00000006183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000006184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000006185	315	1	11	12	195	1	19	12	368	251	13	1	9	77	354	34	1	28	0	4	451	0	167	0	1689	0	423	18	0	0	0	0	0	0	204	0	4	0	9	7	349	2	588	0	436	7	0	284	0	10	2	2117	14	0	603	3	0	256	251	0	9	16	377	0	1	164	425	0	0	427	0	0	6	633	5	0	770	503	0	3	7	8	4	0	1	87	0	5	1	1	0	502	8	5	0	678
ENSLOCG00000006186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000006187	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	8	0	0	0	0	1	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000006188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000006189	9	11	0	0	0	0	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	19
ENSLOCG00000006190	45	0	0	0	3	0	0	0	50	18	0	0	3	13	45	32	0	0	0	0	12	0	0	0	45	0	73	0	0	0	2	0	0	0	2	0	0	0	0	0	21	0	22	0	11	0	0	32	0	0	0	91	0	0	23	0	0	56	0	0	0	0	28	0	0	5	8	0	1	29	0	0	17	64	1	1	32	31	0	0	0	0	0	0	0	0	0	10	0	0	0	34	0	0	0	8
ENSLOCG00000006191	0	0	0	0	8	0	0	0	5	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	21	0	0	2	0	0	49	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	6	0	0	14
ENSLOCG00000006192	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000006193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	8	0	0	0	22	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0
ENSLOCG00000006194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000006195	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000006196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000006197	10	0	3	0	5	1	7	0	0	2	0	6	0	0	45	4	0	0	0	0	0	0	0	0	13	0	57	19	0	0	0	0	0	6	0	0	0	0	7	0	0	0	9	0	2	0	0	7	0	0	0	17	0	0	7	0	0	28	2	0	0	0	2	0	0	122	5	0	0	82	0	0	0	3	0	0	0	1	0	14	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	1
ENSLOCG00000006198	19	0	0	0	15	0	0	0	28	12	0	0	0	1	4	0	0	0	0	0	18	0	7	0	25	0	22	0	0	0	0	0	0	0	15	0	4	0	0	0	5	0	14	0	40	0	0	0	0	0	0	86	0	0	8	0	0	88	43	0	0	0	34	0	0	38	25	0	0	62	0	0	0	18	0	2	7	3	0	0	0	0	0	0	0	6	0	0	0	1	0	67	0	0	0	25
ENSLOCG00000006199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000006200	2	0	6	3	3	22	0	0	1840	0	0	155	0	2	0	0	0	2	0	7	0	0	4	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	2	0	10	0	0	0	8	10	3	2	42	0	7	85	0	0	0	0	0	0	0	13	0	0	0	0	0	0	1898	23	4	0	0	1	16	24	0	0	6	0	2	13	0	14	0	0	0	0	5	20	31	0	0	0	0	0	1194
ENSLOCG00000006201	5	0	1	17	0	18	0	0	8	0	7	2	0	0	0	0	0	0	0	0	0	0	0	0	31	0	615	12	0	0	0	0	0	0	0	0	0	23	6	0	0	0	5	0	0	217	0	0	0	6	12	57	0	0	2	26	0	1	271	0	10	0	0	0	20	717	0	0	0	913	0	0	84	0	0	0	0	0	0	0	0	0	14	0	0	0	0	13	142	0	0	0	0	2	0	2
ENSLOCG00000006202	0	0	0	5	0	2	0	0	24	0	0	0	0	28	16	0	0	0	0	0	0	0	0	0	4	0	17	0	0	0	0	0	0	0	6	0	0	0	0	3	35	6	24	0	1	0	0	0	0	0	0	11	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	8	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
ENSLOCG00000006203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000006204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000006205	53	4	1	19	63	8	54	0	107	106	5	3	0	33	106	90	0	138	0	10	68	0	111	0	237	0	416	32	0	0	1	0	0	25	111	16	0	55	4	0	75	0	110	0	226	90	25	56	0	40	8	406	1	42	80	18	0	125	89	0	11	44	96	0	2	315	124	85	0	665	0	0	21	176	0	16	93	87	0	38	0	3	1	0	0	78	0	58	68	0	0	110	18	8	0	117
ENSLOCG00000006206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000006207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000006208	19	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000006209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000006210	0	0	0	0	0	0	0	0	0	0	0	0	0	12	2	0	0	0	0	0	0	0	2	0	0	0	9	0	0	0	0	0	0	0	24	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	22	14	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000006211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000006212	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	31	0	0	0	0	9	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSLOCG00000006213	15	2	0	0	6	0	0	0	42	5	0	0	0	39	23	35	0	35	0	0	25	0	3	0	107	0	65	3	0	0	1	0	0	0	12	0	0	0	6	0	7	0	0	0	53	60	11	0	0	1	20	74	7	0	71	13	0	113	28	0	7	3	2	0	0	52	20	0	0	85	0	0	0	35	0	26	0	5	0	44	0	12	0	0	0	1	0	1	7	0	0	5	4	0	0	1
ENSLOCG00000006214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000006215	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000006216	94	0	0	0	0	0	5	0	9	9	0	0	0	0	18	3	0	28	0	0	14	0	24	0	9	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	44	0	7	0	100	0	0	7	0	0	0	48	0	0	54	0	0	31	5	0	4	5	9	0	0	1	34	0	0	3	0	0	0	0	0	0	5	0	0	2	0	0	0	0	0	0	0	9	0	0	0	44	0	1	0	7
ENSLOCG00000006217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	32	0	0	0	42	0	0	0	0	0	0	0	0	0	2	0	0	4	0	0	0	0	0	33	0	0	0	0	0	0	0
ENSLOCG00000006218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	1	11	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0
ENSLOCG00000006219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000006220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000006221	0	11	8	65	206	2	0	0	16	438	12	3	0	0	1	0	0	0	0	0	5	0	0	0	1457	0	2	27	11	0	21	0	0	0	6	14	0	1	0	4	435	0	408	0	13	2	2	238	0	277	0	2881	0	0	1	0	0	3	0	0	12	17	367	0	16	0	0	9	11	4	0	0	15	1172	0	0	730	277	0	3	0	0	14	0	12	0	0	11	0	0	0	1	13	5	0	0
ENSLOCG00000006222	0	0	0	0	5	0	0	0	83	0	0	0	142	0	15	0	0	16	0	1	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	467	1	4	0	0	0	0	3	13	1	0	0	0	0	0	0	0	0	4	0	6	1044	0	0	8	0	0	0	1	2	0	0	43	0	0	0	0	1	0	0	0	0	1	0	9	0	0	0	0	0	0	0	0	0	4	1	0	0	37
ENSLOCG00000006223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000006224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000006225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000006226	59	0	2	0	4	10	2	0	91	18	30	0	0	14	101	5	0	4	0	0	93	0	44	0	269	0	104	5	0	0	5	0	0	0	49	0	0	0	9	9	78	0	73	0	154	1	14	74	0	1	0	226	0	0	46	1	0	172	32	0	9	0	15	0	0	55	27	54	0	172	0	0	1	73	0	2	125	47	0	9	0	0	0	0	0	18	0	8	0	0	0	65	0	15	0	64
ENSLOCG00000006227	9	0	0	0	9	0	0	0	1	0	0	0	0	0	31	22	0	3	0	0	5	0	38	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	6	0	0	10	0	0	0	3	0	0	2	0	0	19	0	0	4	6	5	0	0	7	13	11	0	17	0	0	0	0	0	0	0	10	0	1	0	1	0	0	0	15	0	34	0	0	0	11	0	0	0	4
ENSLOCG00000006228	128	4	6	53	43	1	36	16	242	164	138	26	23	112	210	85	0	225	3	0	192	0	83	0	468	0	162	16	4	0	61	0	0	27	62	16	15	27	114	14	104	4	90	0	235	113	39	148	0	7	1	465	30	3	142	12	0	374	185	0	50	47	95	0	1	377	172	212	0	277	0	0	2	197	5	23	66	122	0	181	5	53	16	0	27	174	0	206	46	0	0	230	37	74	0	113
ENSLOCG00000006229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	6	3	0	0	0	4	0	0	1	5	0	0	0	0	0	0	5	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000006230	23	0	0	3	0	10	0	0	1	13	0	0	0	0	26	25	0	3	0	0	2	0	25	0	1	0	0	0	25	0	0	0	0	6	5	0	0	0	0	0	4	0	10	0	0	0	0	0	0	0	0	70	0	0	0	2	0	0	4	0	0	0	0	0	0	2	28	31	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	1	0	47
ENSLOCG00000006231	4	18	7	17	1363	22	7	2	8	4138	22	45	5	27	3	8	0	28	9	13	3	0	1	0	6078	0	10	138	39	0	13	0	0	8	4	26	5	11	0	10	836	17	1497	0	1	46	30	3859	8	110	14	5559	13	6	4	18	6	19	5	1	40	13	3606	3	10	8	11	25	7	8	0	0	13	2883	13	9	1595	6072	0	2	7	13	7	0	9	15	0	2	14	6	0	3	4	5	0	6
ENSLOCG00000006232	14	0	1	0	11	11	0	4	39	0	1	0	0	34	94	0	0	13	37	0	247	0	28	0	94	0	4	0	4	0	42	0	0	2	81	0	1	9	18	12	162	0	53	0	90	1	11	7	19	6	0	282	0	1	1	0	0	0	52	0	0	14	26	0	7	5	14	2	0	18	0	0	0	215	12	11	56	0	0	0	0	0	0	0	1	0	0	0	11	0	0	40	1	4	0	32
ENSLOCG00000006233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000006234	0	0	40	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	35	0	85	0	0	1	0	0	0	24	3	374	0	0	0	0	0	0	0	0	0	0	0	1	19	10	0	0	0	0	0	0	0	151	0	8	49	0	0	2	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000006235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000006236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000006237	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0
ENSLOCG00000006238	177	33	19	5	76	71	59	0	234	83	88	6	10	97	264	141	0	149	0	1	327	0	318	0	397	0	290	45	7	0	33	0	0	10	159	11	2	11	21	6	142	1	185	0	589	97	51	103	0	5	29	586	6	6	327	4	3	1557	437	0	86	41	111	0	7	243	220	263	0	531	0	0	18	183	0	30	186	131	0	651	0	80	16	0	0	96	0	185	48	6	0	348	43	35	0	234
ENSLOCG00000006239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000006240	65	1	0	0	1	1	0	0	26	5	0	0	0	4	286	1	0	30	5	0	449	0	18	0	14	0	15	9	0	0	3	0	0	0	92	9	0	0	0	2	21	7	71	0	633	0	1	4	0	0	0	33	0	0	27	0	0	4	165	0	0	46	2	0	0	4	136	0	0	38	0	0	0	15	0	5	38	3	0	0	0	7	0	0	0	4	0	30	0	0	0	374	7	1	0	17
ENSLOCG00000006241	1	0	0	0	0	0	0	0	6	0	0	0	0	10	2	3	0	0	0	0	30	0	0	0	3	0	21	0	0	0	0	0	0	0	0	0	0	7	1	0	0	0	0	0	8	0	0	1	0	0	0	12	0	0	0	0	0	7	0	0	0	12	0	0	0	0	2	10	0	12	0	0	0	7	0	0	14	0	0	0	0	0	0	0	0	0	0	5	0	0	0	16	0	0	0	0
ENSLOCG00000006242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000006243	0	0	0	0	2	0	0	0	6	0	0	0	0	0	0	0	0	2	0	0	0	0	12	0	2	0	6	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	0	0	0	0	9	11	0	0	0	0	0	0	0	2	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000006244	193	0	16	0	0	3	30	5	89	0	0	0	4	3	0	130	0	44	0	0	0	0	103	0	26	0	2	2	0	0	0	0	0	19	0	3	0	0	0	3	4	0	0	0	23	0	0	0	0	11	0	9	0	0	222	4	0	3	97	0	0	0	0	0	0	2	317	21	0	0	0	0	0	0	0	0	0	2	0	1	0	40	5	0	0	56	0	23	0	0	0	4	15	0	0	158
ENSLOCG00000006245	8	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	44	1	0	0	0	0	0	0	25	0	0	0	0	0	4	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	28	1	0	0	23	0	0	0	0	0	0	10	0	0	2	0	0	0	0	0	4	0	5	0	0	0	0	0	0	0	21
ENSLOCG00000006246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSLOCG00000006247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
